"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2018&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Tue Dec 03 2019 12:54:36 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Magnet Cove","AR",677118,4,77
"Magnolia Power Plant","MS",2068136,11,220
"Magnolia Power Project","CA",597876,3,27
"Mahoning","OH","--",0,403
"Maiden Community Center","NC",54,0,1
"Maimonides Medical Center","NY",17,0,0
"Main Street (MI)","MI",32,0,1
"Maine Independence Station","ME",95050,0,17
"Major Oak Power","TX",2776442,2289,1871
"Malaga Power LLC","CA",15277,0,2
"Malburg","CA",210924,1,14
"Malden","MO",27,0,1
"Mallard Lake Electric","IL","--",0,4
"Mammoth Pacific I","CA",1495,"--","--"
"Mammoth Pacific II","CA",1642,"--","--"
"Manatee County LFGTE","FL","--",0,127
"Manchester Street","RI",812061,8,221
"Manchief Electric Generating Station","CO",166422,1,85
"Mandalay","CA",82,0,0
"Mangum","OK",28,0,0
"Manistique","MI",360,1,7
"Manitowoc","WI",179564,248,53
"Mankato Energy Center","MN",194335,1,16
"Manning","IA",73,0,1
"Mansfield Mill","LA",244848,929,846
"Maple Lake","MN",434,0,3
"Maquoketa 1","IA",101,0,2
"Maquoketa 2","IA","--",0,0
"Marathon Electric","WI",7,0,0
"Marathon Generating Plant","FL",52,0,1
"Marceline","MO",8,0,0
"March Point Cogeneration","WA",309571,3,1443
"Marcus Hook Energy LP","PA",1646697,8,192
"Marcus Hook Refinery Cogen","PA",109,0,0
"Marina Landfill Gas","CA","--",0,271
"Marion","IL",1828122,4638,945
"Mariposa Energy Project","CA",65218,0,7
"Marlboro Mill","SC",20,2123,565
"Marquette Energy Center","MI",34359,2,779
"Mars Snackfood US","IL",16667,0,45
"Mars Wrigley Confectionery US, LLC","NJ",44828,0,103
"Marsh Landing Generating Station","CA",134724,1,8
"Marsh Run Generation Facility","VA",330852,2,105
"Marshall","AK",1028,2,21
"Marshall (IL)","IL",85,0,2
"Marshall (MI)","MI",173,0,4
"Marshall (MN)","MN",314,0,2
"Marshall (MO)","MO",546,0,3
"Marshall (NC)","NC",7535293,3285,8016
"Marshall Energy Facility","KY",197279,1,51
"Marshalltown","IA",14967,0,44
"Marshalltown Generating Station","IA",1134688,6,49
"Marshfield Utilities Gas Plant","WI",929,0,1
"Martin","FL",5387925,473,1794
"Martin Drake","CO",1046153,137,1174
"Martin Lake","TX",15299474,50982,9976
"Martinez Refining","CA",434715,3,1050
"Martinsville LFG Generator","VA",1064,0,51
"Mass Inst Tech Cntrl Utilities/Cogen Plt","MA",80387,0,47
"Massena Energy Facility","NY",893,0,5
"Masspower","MA",232805,1,64
"Maxim","CA",2871,0,0
"Mayo","NC",1721693,1282,1436
"McCartney","MO",44306,0,42
"McClain Energy Facility","OK",1303367,6,305
"McClellan (AR)","AR",40336,5,83
"McClellan (CA)","CA",4747,0,13
"McClure","CA",3407,3,15
"McCook","NE",517,2,4
"McGinness Hills","NV",19411,"--","--"
"McGinness Hills 3","NV",880,"--","--"
"McGrath","AK",1454,3,31
"McGrath Peaker","CA",12886,0,1
"McGregor","IA",7,0,0
"McIntosh","GA",72052,117,307
"McIntosh (AL)","AL",258371,1,92
"McIntosh Combined Cycle Facility","GA",3364575,18,154
"McKay Bay Facility","FL",134985,18,388
"McKee Run","DE",18299,0,35
"McKittrick Cogen","CA",52137,0,141
"McKittrick Limited","CA",11182,0,140
"McLeansboro","IL",3,0,0
"McManus","GA",11820,39,93
"McMeekin","SC",331653,1,222
"McMinnville","TN",801,1,16
"McPherson 2","KS",14711,0,97
"McPherson 3","KS",9308,0,14
"McWilliams","AL",1576114,8,211
"Mead Coated Board","AL",193000,3483,719
"Mead Rumford Cogen","ME",18244,5,12
"Meade","KS",39,0,1
"Mecklenburg Power Station","VA",64950,33,97
"Medical Area Total Energy Plant","MA",421238,8,667
"Melrose","MN",54,0,1
"Melrose 2","MN",3,0,0
"Meramec","MO",1592205,3035,1144
"Merck Rahway Power Plant","NJ",99145,3,23
"Mercy Medical Center","NY",12,0,0
"Meridian","MS",53,0,1
"Merl Parr","IA",553,0,1
"Merom","IN",5716946,3450,1666
"Mesquite Creek LFGTE Project","TX","--",0,286
"Mesquite Generating Station Block 1","AZ",914442,5,1812
"Mesquite Generating Station Block 2","AZ",1314773,11,176
"Metcalf Energy Center","CA",840232,4,51
"Metro Gas Recovery","WI","--",0,314
"Metro Methane Recovery Facility","IA","--",1,1089
"Metro Wastewater Reclamation District","CO",251,0,158
"Mexico","MO",654,3,7
"Miami Dade County Resource Recovery Fac","FL",349195,588,981
"Miami Fort","OH",5321490,8415,5193
"Michigan City","IN",2146752,904,856
"Michigan Power LP","MI",504066,2,115
"Mickleton Station","NJ",4329,0,67
"Micro Santa Clara","CA",175,0,0
"Mid-Georgia Cogeneration Facility","GA",99016,4,38
"Middlebury College","VT",5007,5,36
"Middlesex Generating Facility","NJ","--",1,66
"Middletown","CT",262421,112,329
"Middletown Coke Company, LLC","OH",498,1,1853
"Middletown Energy Center","OH",821896,4,36
"Midland Cogeneration Venture","MI",3924418,19,3423
"Midlothian Energy Facility","TX",2254035,12,274
"Midulla Generating Station","FL",1463448,8,421
"Midway Peaking LLC","CA",28867,0,5
"Midway Sunset Cogen","CA",543952,3,1474
"Miki Basin","HI",21626,38,440
"Milam Gas Recovery","IL",11041,0,261
"Milan","PA",28882,0,666
"Miles City GT","MT",251,0,0
"Milford","IA",44,0,1
"Milford Power LP","MA",114436,1,36
"Milford Power Project","CT",1418256,7,83
"Mill Creek (KY)","KY",8534037,3404,7217
"Mill Creek (SC)","SC",141022,1,59
"Mill Seat Renewable Energy Facility","NY","--",0,661
"Millcreek Power Generation","UT",47548,0,18
"Millennium Power","MA",428607,2,51
"MillerCoors Irwindale Brewery","CA",4834,0,128
"MillerCoors Shenandoah Brewery","VA","--",0,10
"Millersville LFG","MD","--",0,308
"Milton L Kapp","IA",1661,0,1
"Milton R Young","ND",5284291,2519,8414
"Minneapolis City of","KS",103,0,2
"Minnesota River","MN",324,0,1
"Mint Farm Generating Station","WA",528232,6,42
"Mira Loma Peaker","CA",12902,0,2
"Miramar Energy Facility","CA",49327,0,8
"Mississippi Baptist Medical Center","MS",3932,0,11
"Missouri Center for Waste to Energy","MO","--",0,79
"Missouri River Wastewater Treatment","NE",1650,0,274
"Mitchell (WV)","WV",5538641,2220,2101
"Moberly","MO",722,3,8
"Mobile","NE",117,0,2
"Mobile Energy Services LLC","AL",198076,41,287
"Mobile Unit","SD",22,0,0
"Model City Energy Facility","NY","--",0,559
"Modern Innovative Energy LLC","NY","--",0,230
"Moline","IL",1492,0,4
"Mon Valley Works","PA","--",22,43
"Mondelez Global LLC","IL",14527,0,34
"Monmouth Landfill Gas to Energy","NJ","--",0,65
"Monroe (MI)","MI",15769057,3496,5195
"Monroe Community College Plant","NY",9227,0,198
"Monroe Generating Station","NC",3846,0,10
"Monroe Livingston Gas Recovery","NY","--",0,105
"Monroe Middle School","NC",55,0,1
"Mont Belvieu Cogeneration Unit","TX",125190,1,344
"Montana Power Station","TX",563113,3,55
"Montefieor Medical Center Moses Division","NY",45728,3,158
"Montefiore - Westchester Square","NY",4,0,0
"Monterey Diesel Generation Facility","VA",173,0,3
"Monterey One Water","CA",2548,0,199
"Montezuma","IA",141,0,3
"Montgomery County Oaks LFGE Plant","MD","--",0,298
"Montgomery County Resource Recovery","MD",253605,17,417
"Monticello","TX",233,0,0
"Montpelier","OH",396,1,8
"Montpelier Electric Generating Station","IN",121446,0,94
"Montrose","MO",481840,1405,414
"Montville Station","CT",70861,119,93
"Monument","OH",45,0,1
"Mooreland","OK",65131,0,75
"Moose Lake","MN",74,0,1
"Mora","MN",398,1,8
"Moreau","MO",647,3,8
"Moretown","VT","--",0,155
"Morgan Creek","TX",7933,2,52
"Morgan Energy Center","AL",1896798,9,118
"Morganton Station 5","NC",3,0,0
"Morganton, Parker Road","NC",3,0,0
"Morgantown","PA","--",0,53
"Morgantown Energy Facility","WV",564759,529,1011
"Morgantown Generating Plant","MD",2480214,1400,621
"Morris Cogeneration LLC","IL",422225,2,177
"Morris Genco LLC","IL","--",0,70
"Morton Salt Rittman","OH",76252,0,169
"Mosaic Co Tampa Facility","FL","--",0,0
"Mosaic Phosphates Uncle Sam","LA","--",0,0
"Moselle","MS",473428,2,104
"Moser Generating Station","PA",2437,4,13
"Mosinee Mill","WI",165466,1779,673
"Motiva Enterprises Port Arthur Refinery","TX",886695,10,972
"Mount Clinton","VA",226,0,3
"Mount Sinai Beth Israel","NY",38,0,1
"Mount Sinai Hospital","NY",69,0,1
"Mountain","PA",7072,5,34
"Mountain Creek","TX",327927,1,102
"Mountain Home Energy Center","TN",7446,0,175
"Mountain Lake","MN",37,0,1
"Mountain View","PA",1662,3,401
"Mountain Village","AK",1967,3,41
"Mountaineer","WV",5401403,3052,2282
"Mountainview Generating Station","CA",888075,4,88
"Moxie Freedom Generation Plant","PA",1001721,5,138
"Mt Pleasant","IA",204,0,4
"Mt Poso Cogeneration","CA",2030,3,66
"Mt Storm","WV",5348160,1982,2216
"Mulberry Cogeneration Facility","FL",181803,1,56
"Multitrade Rabun Gap, LLC","GA","--",25,217
"Multitrade of Pittsylvania LP","VA","--",21,83
"Mulvane 2","KS",36,0,1
"Municipal Cogen Plant","CA",2589,0,59
"Municipal Power Plant","MI",86,0,2
"Munster Landfill Gas-to-Energy","IN","--",0,61
"Murphy-Brown LLC","NC",111,0,2
"Murray Turbine","UT",5854,0,16
"Muscatine Plant #1","IA",1114601,1214,1980
"Museum of Science and Industry","IL",52,0,1
"Muskogee","OK",4259912,9768,4250
"Muskogee Mill","OK",676537,858,797
"Mustang","OK",3902,2,292
"Mustang Station","TX",846567,5,288
"Mustang Station Unit 4","TX",514558,3,143
"Myrtle Beach","SC",1215,4,11
"Mystic Generating Station","MA",1943111,394,263
"NAEA Lakewood LLC","NJ",340329,5,60
"NAEA Ocean Peaking Power LLC","NJ",147642,1,35
"NAFTA Region Olefins Complex Cogen Fac","TX",369497,2,1017
"NASA Johnson Space Center CHP","TX",34626,0,97
"NCAH Central Utility Plant","IA",17892,0,48
"NCSU Cates Cogeneration Plant","NC",61913,4,177
"NGP Blue Mountain I LLC","NV",6034,"--","--"
"NIH Cogeneration Facility","MD",17236,1,291
"NIH Cogeneration Facility","MD",90332,"--","--"
"NRG Energy San Diego","CA",1454,0,33
"NRG Rockford I","IL",108259,1,43
"NRG Rockford II Energy Center","IL",66866,0,30
"NRG Sterlington Power","LA",1489,0,4
"NSB Anaktuvuk Pass","AK",3048,5,60
"NSB Atqasuk Utility","AK",2690,5,53
"NSB Kaktovik Utility","AK",3594,6,71
"NSB Nuiqsut Utility","AK",4978,2,115
"NSB Point Hope Utility","AK",5705,10,113
"NSB Point Lay Utility","AK",2702,5,53
"NSB Wainwright Utility","AK",5595,9,111
"NTC/MCRD Energy Facility","CA",11445,0,26
"NY - Presbyt. Hospital - 525 E 68TH St","NY",29845,0,86
"NY Times Daily Production Facility","NY",191,0,4
"NYC-HH - CONEY ISLAND HOSPITAL","NY",108,0,2
"NYC-HH-New Bellevue Hospital","NY",175,0,4
"NYP-Hudson Valley Hospital Center","NY",24,0,1
"NYP-Lower Manhattan Hospital","NY",8,0,0
"NYPH-Queens","NY",24,0,0
"NYU LANGONE HEALTH","NY",47313,0,129
"NYU Luthern Medical Center","NY",31,0,1
"Nacogdoches Power","TX","--",6,86
"Naknek","AK",16468,29,339
"Nalco","IL",17293,0,41
"Nanticoke LFG","NY","--",0,370
"Nantucket","MA",172,0,1
"Napoleon","OH",1,0,0
"Napoleon Peaking","OH",150,0,3
"Napoleon Peaking Station","OH",2808,0,3
"Narrows Gas Turbines Generating","NY",65571,7,165
"Nashua Plant","NH","--",0,215
"Nassau Energy Corp","NY",203539,9,220
"Naughton","WY",5089217,3757,5061
"Navajo","AZ",12801846,4957,12527
"Naval Hospital Medical Center","CA",17609,0,48
"Naval Station Energy Facility","CA",23314,0,53
"Naval Submarine Base Kings Bay","GA",2772,5,55
"Navy Yard Peaker Station","PA",793,0,19
"Neal Hot Springs Geothermal Project","OR",4636,"--","--"
"Nearman Creek","KS",1039764,928,1112
"Nebo Power Station","UT",199375,1,25
"Nebraska City","NE",8833311,15612,5293
"Nebraska City # 1","NE",139,0,4
"Nebraska City # 2","NE",28,0,1
"Neenah Paper Munising Mill","MI",128279,583,277
"Neil Simpson Gas Turbine #2","WY",6609,0,3
"Neil Simpson II","WY",781529,365,563
"Nelson Energy Center","IL",1313599,7,192
"Nelson Gardens Landfill Gas to Energy","TX","--",0,345
"Neptune Gas Processing Plant","LA","--",1,299
"Nevada","MO",129,0,1
"Nevada Cogen Assoc#1 GarnetVly","NV",354405,2,718
"Nevada Cogen Associates 2 Black Mountain","NV",364766,1,711
"Nevada Solar One","NV",1996,0,5
"New Bern","NC",814,1,258
"New Castle Plant","PA",274863,1,152
"New Covert Generating Facility","MI",2610049,13,172
"New Hampton","IA",305,0,6
"New Haven Harbor","CT",45517,40,30
"New Lisbon","WI",12,0,0
"New Madrid","MO",7179989,13486,13457
"New Mexico State University","NM",22910,0,61
"New Milford Gas Recovery","CT","--",0,99
"New Prague","MN",475,0,10
"New River","VA",813,1,234
"New Roads","LA",4,0,0
"New Stuyahok","AK",1357,2,28
"New Ulm","MN",14763,0,1
"New York Methodist Hospital","NY",14,0,0
"New York Presbyterian Hospital-168th St","NY",25,0,1
"New York University Central Plant","NY",50002,5,133
"New-Indy Ontario Mill","CA",175246,1,475
"Newark Bay Cogeneration Partnership LP","NJ",15984,0,5
"Newark Energy Center","NJ",1638161,8,86
"Newberry","MI",44,0,1
"Newgulf Cogen","TX",15393,0,38
"Newhalen","AK",63,0,1
"Newington","NH",98629,222,140
"Newman","TX",1667002,8,1851
"Newman (PA)","PA",32280,0,75
"Newton","IL",3144766,4208,1362
"Nichols","TX",536288,3,560
"Nikiski Co-Generation","AK",190057,1,451
"Niland Gas Turbine Plant","CA",35410,0,2
"Niles","OH",1,0,0
"Niles Power Plant","OH",50,0,0
"Nine Mile Point","LA",4183840,21,5680
"Nine Springs","WI",77,0,0
"Nippon Dynawave Packaging Longview WA","WA",242504,3276,1244
"Noatak","AK",1275,3,26
"Noble Hill Landfill","MO","--",0,123
"Noblesville","IN",652329,3,56
"Nodaway","MO",7289,0,5
"Noorvik","AK",1376,2,28
"Norden 1-3","CT",53,0,1
"North","IA",58,0,1
"North 1st","NY",30288,0,3
"North Branch (MN)","MN",211,0,4
"North Brawley Geothermal Plant","CA",1464,"--","--"
"North Chicago Energy Center","IL",26087,0,73
"North City Cogeneration Facility","CA","--",0,76
"North Denver","NE",314,0,1
"North Island Energy Facility","CA",17761,0,41
"North Loop","AZ",6586,0,18
"North Main Street","CT",304,1,2
"North Ninth Street","IL",1000,0,22
"North Omaha","NE",1823417,6609,3078
"North Pole","AK",311985,495,673
"North Road Peak","SC",109,0,2
"North Valmy","NV",1645434,2787,2286
"Northampton Generating Company LP","PA",251631,113,102
"Northeast (IN)","IN",33,0,0
"Northeast (MI)","MI",5687,3,20
"Northeast (MO)","MO",8828,2,61
"Northeast (WA)","WA",985,0,3
"Northeastern","OK",3709621,4363,2193
"Northeastern Illinois University Cogen","IL",12,0,0
"Norther Tier Landfill","PA","--",0,128
"Northern Neck","VA",2873,5,16
"Northern Westchester Hospital","NY",29,0,1
"Northport","NY",1603371,644,858
"Northside Generating Station","FL",3551547,2244,2462
"Northway","AK",882,1,18
"Northwest Community Hospital","IL",573,0,14
"Northwest Regional","AZ","--",0,301
"Norton Powerhouse","MA",52552,0,122
"Norwich WWTP","CT",39,0,1
"Notch Cliff","MD",21818,0,58
"Nottoway Diesel Generating Facility","VA",179,0,4
"Nove Power Plant","CA","--",0,16
"Novo BioPower Plant","AZ",144,25,98
"Nucla","CO",75918,110,118
"Nueces Bay","TX",870554,4,114
"Nymans Plant Microgrid","AK",68,0,1
"O H Hutchings","OH",2575,0,1
"O W Sommers","TX",574195,3,712
"OBP Cogen","NY",19246,0,51
"OLS Energy Chino","CA",13137,0,30
"Oak Bluffs Diesel Generating Facility","MA",1095,2,22
"Oak Grove (TX)","TX",11676507,6912,3987
"Oak Grove Power Producers","KS","--",0,256
"Oak Point Cogen","LA",85638,1,277
"Oak Ridge LFGTE","IN","--",0,254
"Oakdale Renewable Energy Plant","IA",766,0,17
"Oakwood Hospital & Medical Center","MI",23,0,0
"Oberlin (KS)","KS",17,0,0
"Oberlin (OH)","OH",741,0,16
"Ocean County Landfill","NJ","--",1,1195
"Ocean State Power","RI",295052,1,42
"Ocean State Power II","RI",422718,2,78
"Ocotillo","AZ",174946,1,183
"Ocracoke","NC",99,0,2
"Odessa-Ector Power Plant","TX",2818996,15,775
"Ogden","IA",34,0,1
"Okeelanta Cogeneration","FL",46651,35,145
"Oklahoma Cogeneration Project","OK",53398,0,24
"Oklaunion","TX",3375740,1988,6172
"Old Faithful","WY",122,0,2
"Oleander Power Project LP","FL",74016,1,22
"Olive View Medical Center","CA",16813,0,46
"Oliver","MI",45,0,1
"Olmsted Waste Energy","MN",50277,90,269
"Omega Hills Gas Recovery","WI","--",1,201
"Onalaska Campus Landfill Biogas","WI","--",0,50
"Onancock Diesel Generation Facility","VA",134,0,3
"One Market Plaza","CA",1935,0,38
"Oneida Herkimer","NY","--",0,319
"Oneta Energy Center","OK",1921046,11,565
"Onondaga County Resource Recovery","NY",162757,11,172
"Onslow Power Producers","NC","--",0,122
"Ontario LFGTE","NY","--",0,1000
"Ontelaunee Energy Center","PA",1506522,8,87
"Opryland USA","TN",26079,0,67
"Optim Energy Altura Cogen LLC","TX",1876550,10,283
"Orange Cogeneration Facility","FL",192729,1,82
"Orange Grove Peaking Facility","CA",20042,0,2
"Orbit Energy Charlotte","NC","--",0,2
"Orca","AK",5298,9,106
"Orchard Hills Renewable Energy Station","IL","--",0,3
"Orchard Park","PA",3535,1,78
"Ord","NE",108,0,2
"Oregon Clean Energy Center","OH",1656276,8,74
"Oregon State University Energy Center","OR",33403,0,90
"Orlando Cogen LP","FL",435231,2,208
"Ormesa I","CA",2184,"--","--"
"Ormesa II","CA",2293,"--","--"
"Ormond Beach","CA",117734,1,8
"Oroville Cogeneration LP","CA",139,0,3
"Orrtanna","PA",452,1,3
"Orrville","OH",35375,652,82
"Orrville Peaking","OH",179,0,4
"Osage (IA)","IA",52,0,1
"Osage City","KS",99,0,2
"Osawatomie","KS",11312,0,2
"Osawatomie City of","KS",36,0,1
"Osawatomie Power Plant South Sub","KS",7,0,0
"Osborne","KS",6,0,0
"Oshkosh Foundation Rosedale Biodigester LLC","WI","--",0,62
"Osprey Energy Center Power Plant","FL",773285,4,75
"Oswego County Energy Recovery","NY",28140,43,128
"Oswego Harbor Power","NY",44708,121,51
"Otay Landfill Gas, LLC","CA","--",0,542
"Otay Mesa Generating Project","CA",196732,1,16
"Otsego Mill Power Plant","MI",71970,0,12
"Ottawa","KS",1605,1,32
"Ottawa County Project","OH","--",0,119
"Otter Creek Ethanol Poet - Ashton","IA",26066,0,69
"Ottumwa","IA",3724042,1187,2657
"Ouachita","LA",1548890,7,188
"Outagamie County Co-Generation Facility","WI","--",0,464
"Overall Road Station","MO",31,0,1
"Owatonna Energy Station","MN",17205,0,407
"Oxford (KS)","KS",2,0,0
"Oxford (NE)","NE",21,0,0
"Oxnard","CA",294408,1,804
"Oxnard Paper Mill","CA",113030,1,312
"Oxnard Wastewater Treatment Plant","CA",740,0,140
"Oyster Creek Unit VIII","TX",1315291,7,3128
"P L Bartow","FL",2910159,15,805
"P Plant","CA",22068,0,60
"PCA, Filer City Mill","MI",219068,1,368
"PCA-Valdosta Mill","GA",23788,1950,656
"PInova Inc","GA",14715,47,362
"PPG Monroeville Chemicals Center","PA",2,0,0
"PPG Plant C Caustic","LA",2732,0,6
"PPG Powerhouse C","LA",1356574,7,3513
"PPG Riverside","LA","--",0,0
"PPL Glendon LFGTE Plant","PA","--",0,308
"PPS Power Plant No 1","KY",26510,0,30
"PRSI FCC Generator","TX",242820,810,872
"PS ST-8 Engine No 1","OH",4,0,0
"PSEG Burlington Generating Station","NJ",29020,0,23
"PSEG Essex Generating Station","NJ",1156,0,1
"PSEG Kearny Generating Station","NJ",162094,1,55
"PSEG Linden Generating Station","NJ",2088189,10,134
"PSEG Salem Generating Station","NJ",109,0,1
"PSEG Sewaren Generating Station","NJ",766401,3,28
"PWD Northeast WPCP Biogas Cogen Plant","PA",2093,0,548
"Pacific Ethanol Stockton Cogen Plant","CA",1656,0,5
"Pacific Rim Dairy Digester","CA","--",0,61
"Pacific-Ultrapower Chinese Station","CA","--",2,38
"Packaging Corp of America","TN",201755,4216,41
"Packaging of America Tomahawk Mill","WI",148086,292,368
"Pacolet Diesel Generation Facility","SC",12,0,0
"Paddys Run","KY",50494,0,44
"Painesville","OH",5285,87,14
"Palaau Power","HI",23832,40,475
"Palm Beach Renewable Energy Facility 1","FL",275623,116,562
"Palm Beach Renewable Energy Facility 2","FL",368347,726,275
"Palomar Energy","CA",730221,4,41
"Panda Hummel Station LLC","PA",1544868,8,112
"Panda Liberty Generation Plant","PA",1797978,9,99
"Panda Patriot Generation Plant","PA",1815438,10,116
"Panda Sherman Power Station","TX",1390131,8,90
"Panda Temple Power Station","TX",2101740,12,141
"Panoche Energy Center","CA",304730,2,29
"Panoche Peaker","CA",9725,0,26
"Panora","IA",62,0,1
"Panther Creek Energy Facility","PA",166633,109,103
"Papillion Creek Wastewater","NE",628,0,169
"Par Sterile Products","MI",12473,0,35
"Paradise","KY",5741561,2314,4506
"Paragould Reciprocating","AR",272,0,6
"Paragould Turbine","AR",35,0,0
"Paris (WI)","WI",66593,0,46
"Paris Energy Center","TX",219491,1,243
"Park 500 Philip Morris USA","VA",45560,0,45
"Parlin Power Plant","NJ",9795,0,5
"Parnassus Central Utility Plant","CA",52223,0,121
"Parr GT","SC",7579,9,35
"Pasadena Cogeneration","TX",1616580,8,283
"Pasco Cnty Solid Waste Resource Recovery","FL",146398,17,432
"Pastoria Energy Facility, LLC","CA",1634217,8,88
"Patua Acquisition Project, LLC","NV",2920,"--","--"
"Paulsboro Refinery","NJ",195788,1170,743
"Pawhuska","OK",22,0,0
"Pawnee","CO",3503839,1694,1010
"Pawtucket Power Associates","RI",5655,0,2
"Paxton Creek Cogeneration","PA",852,1,18
"Payson","UT",12,0,0
"Pea Ridge","FL",78081,0,214
"Peak Power 1 Cogen","NY",296,0,7
"Pearl Station","IL",368,1,2
"Pearsall","TX",135848,1,3093
"Pebbly Beach","CA",22014,37,433
"Pecan Row Landfill To Electric Facility","GA","--",0,443
"Pedricktown Cogeneration Company LP","NJ",23041,0,7
"Pelican","AK",142,0,3
"Pella Peaking","IA",270,0,5
"Pender","NE",27,0,1
"Pendleton County LFGTE","KY","--",0,202
"Pennsauken Landfill","NJ","--",0,66
"Pennsbury","PA","--",0,0
"Peno Creek","MO",55330,0,41
"Penobscot Energy Recovery","ME",93715,12,343
"Pensacola Florida Plant","FL",515811,13,3342
"Peoples Generating Station","MI","--",0,137
"Pepperidge Farm Bloomfield","CT",7631,0,0
"Perdido","FL","--",0,261
"Perdue Diesel Generation Facility","VA",143,0,3
"Perham Incinerator","MN",20495,32,93
"Permian Basin","TX",50455,3,148
"Perryville Power Station","LA",1468533,7,171
"Peru (IL)","IL",140,0,2
"Peru (IN)","IN",14,0,0
"Petersburg","AK",321,1,6
"Pfizer Groton Fuel Cell","CT",20682,0,0
"Pfizer Groton Plant","CT",87129,2,151
"Pheasant Run Landfill Gas Recovery","WI","--",0,664
"Phelps Dodge Refining","TX",35257,0,97
"Philadelphia","MD",5840,10,32
"Philadelphia Refinery","PA","--",2,131
"Phillips 66 Rodeo Refinery","CA",111290,2,776
"Piedmont Green Power","GA","--",7,127
"Pilot Station","AK",1227,2,25
"Pinckneyville","IL",79831,0,61
"Pinconning White Feather","MI","--",0,257
"Pine Bluff Energy Center","AR",724376,4,221
"Pine Bluff Mill","AR",51759,3135,793
"Pine Grove","PA",350,1,13
"Pine Tree Acres","MI","--",0,881
"Pine Tree Acres WM LFGTE","MI","--",1,1106
"Pine Tree Landfill Gas to Energy","ME","--",0,120
"Pinelawn Power LLC","NY",76933,0,5
"Pinellas County Resource Recovery","FL",353452,158,1022
"Pinetree Power","NH","--",18,32
"Pinetree Power Fitchburg","MA",9,28,25
"Pinetree Power Tamworth","NH","--",22,20
"Pineville Delivery 2","NC",4,0,0
"Pio Pico Energy Center","CA",79886,0,8
"Pioneer Crossing Energy, LLC","PA","--",0,517
"Pioneer Generating Station","ND",211466,0,17
"Pioneer Valley Resource Recovery","MA",48729,104,291
"Piqua Power Plant","OH",2568,4,13
"Pirkey","TX",4665721,4613,3933
"Pitchess Cogen Station","CA",68663,0,159
"Pittsfield Generating LP","MA",58852,9,9
"Pixar - Emeryville","CA",2920,0,0
"Pixelle Specialty Solutions LLC - Chillicothe Facility","OH",319183,1906,68
"Pixelle Specialty Solutions LLC - Spring Grove Facility","PA",384392,2125,271
"Placid 12","MI",262,0,5
"Plainfield Renewable Energy LLC","CT","--",50,72
"Plains End","CO",3559,0,80
"Plains End II LLC","CO",5081,0,114
"Plainview Muncipal Power","NE",9,0,0
"Plant 31 Paper Mill","LA",358635,56771,13688
"Plant Four","MI",186,0,1
"Plant No 1 Freeport","NY",125,0,3
"Plant No 1 Orange County","CA",2837,0,902
"Plant No 2 Freeport","NY",24671,0,7
"Plant No 2 Orange County","CA",2837,0,1099
"Plant X","TX",747217,4,901
"Plaquemine Cogeneration Plant","LA",2600467,8,405
"Platte","NE",615466,475,536
"Pleasant Hill","IA",12523,0,18
"Pleasant Prairie","WI",1998401,234,596
"Pleasant Valley (MN)","MN",59741,0,47
"Pleasant Valley (VA)","VA",223,0,2
"Pleasants Energy LLC","WV",385850,2,114
"Ples I","CA",2256,"--","--"
"Plum Point Energy Station","AR",4791733,3257,1920
"Plummer Cogen","ID","--",6,51
"Poet Biorefining Lake Crystal","MN",51025,0,118
"Point Beach Nuclear Plant","WI",136,0,1
"Polk","FL",6047592,417,451
"Ponca City","OK",25609,0,61
"Ponton Diesel Generating Facility","VA",116,0,2
"Poplar Bluff Generating Station","MO",1425,2,27
"Port Allen (HI)","HI",78947,135,1481
"Port Allen (LA)","LA",36197,0,101
"Port Arthur Texas Refinery","TX",199544,1,545
"Port Comfort Power LLC","TX",26416,0,14
"Port Everglades","FL",2478904,12,146
"Port Jefferson","NY",262079,220,142
"Port Neches Plant","TX",166581,1,458
"Port Townsend Paper","WA",35502,985,320
"Port Washington Generating Station","WI",2119907,11,206
"Port Wentworth Mill","GA",47610,2465,852
"Port Westward","OR",936698,19,68
"Port Westward Unit 2","OR",61116,0,1318
"Portable Generator 2","ND",2,0,0
"Portable Generator 3","ND",2,0,0
"Portage","MI",1874,3,10
"Portland (PA)","PA",76028,1,20
"Portside Energy","IN",226979,1,23
"Possum Point","VA",1463846,158,234
"Potrero Hills Energy Producers","CA","--",0,673
"Potter Station 2","MA",26682,0,12
"Pouch","NY",33243,0,3
"Powell Valley","TN",448,1,8
"Power Generation Station (PGS) 2","CA","--",0,75
"Power Island","TX",249358,1,687
"Power Station 4","TX",566607,2,1137
"Powerlane Plant","TX",19162,0,1
"Powerton","IL",5169444,3087,2744
"Prairie Bluff","MS","--",0,127
"Prairie Creek","IA",198803,542,481
"Prairie Horizon Agri Energy","KS",86903,0,213
"Prairie State Generating Station","IL",10109017,9415,3664
