"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2007&tab=annual_emissions&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 16:56:37 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Miles City GT","MT",2740,0,8
"Milford","IA",83,0,2
"Milford Power LP","MA",96224,0,39
"Milford Power Project","CT",1083474,6,89
"Mill Creek (KY)","KY",10374667,25307,12728
"Mill Creek (SC)","SC",130586,4,43
"Millcreek Power Generation","UT",22421,0,13
"Millennium Hawkins Point","MD",40539,0,110
"Millennium Power","MA",738735,4,68
"Milliken Plant","CA","--",0,177
"Millinocket Mill","ME",204392,1884,255
"Mills Pride","OH","--",2,21
"Milton L Kapp","IA",1188126,3655,667
"Milton R Young","ND",4985004,25586,18937
"Milwaukee County","WI",153090,538,386
"Minden","LA",862,0,2
"Mingo Junction Energy Center","OH",23908,1,421
"Minneapolis City of","KS",1571,0,35
"Minnesota River","MN",14366,0,6
"Mira Loma Peaker","CA",4371,0,9
"Miramar","CA",3255,0,9
"Miramar Energy Facility","CA",4125,"--","--"
"Mississippi Baptist Medical Center","MS",11463,0,31
"Missouri Avenue","NJ",5308,0,7
"Missouri City","MO",168721,4639,420
"Missouri River Wastewater Treatment","NE",56,0,283
"Mistersky","MI",91792,1,171
"Mitchell (GA)","GA",559747,4462,1801
"Mitchell (WV)","WV",7646505,5520,13324
"Moberly","MO",291,1,2
"Mobile","NE",34,0,1
"Mobile Energy Services LLC","AL",328706,2056,1088
"Mobile Unit","SD",29,0,1
"Model City Energy Facility","NY","--",0,552
"Modern Innovative Energy LLC","NY","--",0,528
"Modern Landfill Production Plant","PA","--",0,412
"Mojave Cogen","CA",201706,1,539
"Moline","IL",240,0,1
"Moll Industries Seagrove Division","NC",18,"--","--"
"Mon Valley Works","PA",24132,27,71
"Mondelez Global LLC","IL",2041,0,6
"Monmouth Landfill Gas to Energy","NJ","--",0,12
"Monroe (MI)","MI",18668160,114662,33374
"Monroe (MO)","MO",104,0,2
"Monroe Livingston Gas Recovery","NY","--",0,181
"Monroe Middle School","NC",43,0,1
"Montauk","NY",2581,5,51
"Montclair Cogen Facility","NJ",22936,3,68
"Monterey One Water","CA","--",0,103
"Montezuma","IA",598,1,13
"Montgomery","MN",4035,7,22
"Montgomery County Resource Recovery","MD",254281,22,508
"Monticello","TX",16666058,67450,13215
"Montpelier","OH",199,0,4
"Montpelier Electric Generating Station","IN",40069,0,31
"Montrose","MO",3242348,12824,5632
"Montville Station","CT",88254,115,87
"Monument","OH",37,0,1
"Moore County","TX",32606,0,108
"Mooreland","OK",134714,1,146
"Moorhead","MN",57,"--","--"
"Moose Lake","MN",42,0,1
"Mora","MN",179,0,4
"Moreau","MO",223,0,1
"Morehead","NC",992,2,5
"Morgan City","LA",20237,0,25
"Morgan Creek","TX",110693,0,8
"Morgan Energy Center","AL",1218797,6,118
"Morganton Station 5","NC",38,0,1
"Morganton, Parker Road","NC",51,0,1
"Morgantown Energy Facility","WV",565298,1309,272
"Morgantown Generating Plant","MD",6204037,84431,8771
"Morris Cogeneration LLC","IL",357773,4,36
"Morris Genco LLC","IL","--",0,239
"Morton Salt Rittman","OH",46863,733,277
"Mosaic Phosphates Uncle Sam","LA","--",0,92
"Moselle","MS",176955,1,386
"Moser Generating Station","PA",1465,2,8
"Mosinee Mill","WI",157822,1697,447
"Motiva Enterprises Port Arthur Refinery","TX",420670,7,2280
"Mount Clinton","VA",924,2,9
"Mount Tom","MA",1101507,"--","--"
"Mount Tom","MA","--",4407,598
"Mountain","PA",19149,0,50
"Mountain Creek","TX",275916,2,35
"Mountain Lake","MN",71,0,1
"Mountain View","PA",3702,3,10
"Mountain Village","AK",1875,4,39
"Mountaineer","WV",8582056,2088,11021
"Mountainview Generating Station","CA",2469434,12,115
"Mt Lassen Power","CA","--",10,55
"Mt Pleasant","IA",2518,5,51
"Mt Poso Cogeneration","CA",463000,670,246
"Mt Storm","WV",9727945,2516,16210
"Mulberry Cogeneration Facility","FL",192140,1,62
"Mullen","NE",17,"--","--"
"Multitrade of Pittsylvania LP","VA","--",64,315
"Mulvane 2","KS",62,0,1
"Mulvane Power Plant","KS",2672,0,63
"Municipal Cogen Plant","CA",7185,0,154
"Municipal Light","AR",42,0,1
"Municipal Power Plant","MI",39,0,1
"Murphy-Brown LLC","NC",36,0,1
"Murray Gill","KS",111034,1,224
"Murray Turbine","UT",18609,0,50
"Muscatine Plant #1","IA",1894117,3127,4185
"Muskingum River","OH",7746749,120166,19061
"Muskogee","OK",8730867,21022,13109
"Muskogee Mill","OK",980574,3773,1814
"Mustang","OK",545142,3,1633
"Mustang Station","TX",1026936,5,338
"Mustang Station Unit 4","TX",106401,1,30
"Myrtle Beach","SC",3339,0,16
"Mystic Generating Station","MA",4080092,1761,800
"NAEA Lakewood LLC","NJ",114751,4,33
"NAEA Ocean Peaking Power LLC","NJ",81043,0,24
"NAFTA Region Olefins Complex Cogen Fac","TX",320055,2,886
"NECCO Co-Generation","MA",12045,0,273
"NEO Freehold Gen LLC","NJ",8243,0,189
"NIH Cogeneration Facility","MD",104555,1,285
"NRG Norwalk Harbor","CT",264549,508,266
"NRG Rockford I","IL",19474,0,8
"NRG Rockford II Energy Center","IL",18679,0,8
"NRG Sterlington Power","LA",304,0,1
"NSB Anaktuvuk Pass","AK",2248,4,45
"NSB Atqasuk Utility","AK",1748,3,35
"NSB Kaktovik Utility","AK",2780,5,55
"NSB Nuiqsut Utility","AK",2884,5,57
"NSB Point Hope Utility","AK",3406,6,68
"NSB Point Lay Utility","AK",2049,4,41
"NSB Wainwright Utility","AK",3318,6,66
"NTC/MCRD Energy Facility","CA",112350,1,310
"NYU Luthern Medical Center","NY",5654,0,145
"Naknek","AK",16007,28,308
"Nalco","IL",18245,0,50
"Nantucket","MA",145,0,1
"Napoleon","OH",90,0,2
"Napoleon Peaking","OH",76,0,2
"Napoleon Peaking Station","OH",492,"--","--"
"Narrows Gas Turbines Generating","NY",103259,0,185
"Nashua Plant","NH","--",0,153
"Nassau Energy Corp","NY",231989,11,265
"Natchitoches","LA",577,0,1
"Naughton","WY","--",19585,12517
"Naughton","WY",5488866,"--","--"
"Navajo","AZ",16699134,4025,31981
"Naval Hospital Medical Center","CA",19301,0,60
"Naval Station Energy Facility","CA",203672,1,562
"Naval Submarine Base Kings Bay","GA",2695,5,56
"Nearman Creek","KS",1757856,6648,4220
"Nebo Power Station","UT",276325,1,43
"Nebraska City","NE",4204632,12858,8604
"Nebraska City # 1","NE",2882,0,68
"Nebraska City # 2","NE",523,0,12
"Neenah Paper Munising Mill","MI",111906,956,625
"Neil Simpson","WY",207098,837,441
"Neil Simpson Gas Turbine #2","WY",11165,0,7
"Neil Simpson II","WY",817656,559,601
"Nelson Dewey Generating Station","WI",1361142,13665,2665
"Nelson Plant Generators","AZ",937,2,19
"Neosho","KS",5977,0,9
"Neptune Gas Processing Plant","LA",4318,0,10
"Nevada","MO",34,"--","--"
"Nevada Cogen Assoc#1 GarnetVly","NV",337085,3,1035
"Nevada Cogen Associates 2 Black Mountain","NV",357399,3,1075
"Nevada Solar One","NV",373,0,1
"New Bern","NC",566,1,79
"New Boston Generating Station","MA",8466,0,8
"New Castle Plant","PA",1541488,16793,2764
"New Covert Generating Facility","MI",490955,2,48
"New Hampton","IA",327,0,7
"New Hanover County WASTEC","NC",36394,4,150
"New Haven Harbor","CT",446243,739,464
"New Knoxville","OH",11,"--","--"
"New Lisbon","WI",220,0,4
"New Madrid","MO",7443139,12965,21296
"New Mexico State University","NM",25667,0,70
"New Milford Gas Recovery","CT","--",0,26
"New Orleans","LA",6757,0,16
"New Prague","MN",1520,1,34
"New Roads","LA",139,0,3
"New Ulm","MN",28980,2,46
"New York Methodist Hospital","NY",6698,0,158
"New York University Central Plant","NY",48574,150,443
"New-Indy Ontario Mill","CA",23617,0,65
"Newark Bay Cogeneration Partnership LP","NJ",35722,0,10
"Newberry","MI",519,1,10
"Newgulf Cogen","TX",337,0,16
"Newhalen","AK",252,0,5
"Newington","NH",285305,2059,377
"Newman","TX",1164859,6,1770
"Newman (PA)","PA",33364,90,68
"Newton","IL",8726175,21316,4064
"Niagara Mill","WI",174962,2085,409
"Nichols","TX",759677,5,684
"Nichols Road Power Plant","CA",185093,28,116
"Nikiski Co-Generation","AK",218770,1,613
"Niles","OH",128,0,3
"Niles Power Plant","OH",1250150,13709,4406
"Nine Mile Point","LA",2686228,19,9352
"Nippon Dynawave Packaging Longview WA","WA",267825,3553,1238
"Noble Hill Landfill","MO","--",0,192
"Noblesville","IN",195494,1,25
"Nodaway","MO",5529,0,3
"Noorvik","AK",1521,3,31
"North","IA",54,0,1
"North 1st","NY",63671,0,5
"North Branch","WV",697941,938,1251
"North Branch (MN)","MN",285,0,6
"North Denver","NE",705,0,2
"North East Cogeneration Plant","PA",13442,0,9
"North Island Energy Facility","CA",161801,1,446
"North Lake","TX",111684,1,189
"North Loop","AZ",6082,0,17
"North Main Street","CT",337,1,2
"North Midway Cogen","CA",42220,0,108
"North Ninth Street","IL",735,0,16
"North Omaha","NE",3591618,13381,5556
"North Pole","AK",403742,1325,1651
"North Road Peak","SC",1921,3,38
"North Shore Towers","NY",23828,5,552
"North Texas","TX",127,"--","--"
"North Valmy","NV",3343776,6660,6221
"Northampton Generating Company LP","PA",876586,1070,362
"Northeast (MI)","MI",1796,0,5
"Northeast (MO)","MO",6359,12,127
"Northeast (WA)","WA",1582,0,4
"Northeastern","OK",7829483,27543,12422
"Northern Neck","VA",2018,4,11
"Northern States Flambeau","WI",1044,0,3
"Northport","NY",3813205,9001,4037
"Northside Generating Station","FL",4020456,3824,2015
"Northway","AK",968,2,20
"Norton","KS",59,0,1
"Norton Powerhouse","MA",66397,235,414
"Notch Cliff","MD",22199,0,58
"Nottoway Diesel Generating Facility","VA",62,0,1
"Nove Power Plant","CA","--",0,182
"Nucla","CO",780008,1116,1623
"Nymans Plant Microgrid","AK",19344,35,382
"O H Hutchings","OH",727186,4283,1378
"O W Sommers","TX",828879,5,944
"O'Brien Biogas IV LLC","NJ","--",1,65
"OLS Energy Chino","CA",107586,1,295
"Oak Bluffs Diesel Generating Facility","MA",2128,4,42
"Oak Point Cogen","LA",84299,0,215
"Oak Ridge LFGTE","IN","--",0,322
"Oak Ridge North Power","TX","--",18,2
"Oakely","KS",2,"--","--"
"Oakwood Hospital & Medical Center","MI",10,"--","--"
"Oberlin (OH)","OH",573,0,13
"Ocean County Landfill","NJ","--",0,535
"Ocean State Power","RI",320913,3,75
"Ocean State Power II","RI",333823,3,99
"Oceanside Energy","NY","--",0,60
"Ocotillo","AZ",114043,1,122
"Ocracoke","NC",381,1,8
"Odessa","MO",123,0,2
"Odessa-Ector Power Plant","TX",1635558,9,473
"Ogden","IA",63,0,1
"Ogdensburg Power","NY",335,"--","--"
"Oglesby","IL",6185,0,17
"Oildale Energy LLC","CA",164665,1,450
"Okeelanta Cogeneration","FL",41088,66,382
"Oklahoma Cogeneration Project","OK",231116,2,1133
"Oklahoma State University","OK",34155,0,79
"Oklaunion","TX",4316445,3978,6969
"Old Faithful","WY",121,0,2
"Old Hickory Plant","TN",46886,574,391
"Oleander Power Project LP","FL",324778,2,88
"Olinda Landfill Gas Recovery Plant","CA","--",0,249
"Olive","CA",1489,"--","--"
"Olive View Medical Center","CA",121719,1,341
"Oliver","MI",1853,3,37
"Olmsted Waste Energy","MN",30089,37,112
"Omega Hills Gas Recovery","WI","--",1,135
"Oneida Casino","WI",24,0,0
"Oneta Energy Center","OK",775360,4,202
"Onondaga Cogeneration","NY",4483,0,1
"Onondaga County Resource Recovery","NY",158516,13,543
"Onondaga Energy Partners LP","NY","--",0,38
"Ontario LFGTE","NY","--",0,563
"Ontelaunee Energy Center","PA",435393,2,31
"Opryland USA","TN",27898,0,72
"Optim Energy Altura Cogen LLC","TX",1870357,9,351
"Orange Cogeneration Facility","FL",187513,1,72
"Orca","AK",8403,15,167
"Orchard Park","PA",10674,3,239
"Ord","NE",498,1,10
"Orlando Cogen LP","FL",410716,2,196
"Ormesa I","CA",3376,"--","--"
"Ormesa IE","CA",1171,"--","--"
"Ormesa IH","CA",1352,"--","--"
"Ormesa II","CA",3740,"--","--"
"Ormond Beach","CA",556567,3,36
"Oroville Cogeneration LP","CA",8508,0,201
"Orrtanna","PA",4880,9,26
"Orrville","OH",473554,15337,1162
"Orrville Peaking","OH",13,"--","--"
"Osage (IA)","IA",1233,1,27
"Osage (WY)","WY",367826,1772,789
"Osage City","KS",530,0,12
"Osawatomie","KS",6746,0,2
"Osawatomie City of","KS",7,"--","--"
"Osborne","KS",11,"--","--"
"Osceola (AR)","AR",104,0,2
"Osceola (FL)","FL",174318,1,44
"Osprey Energy Center Power Plant","FL",868357,5,266
"Oswego County Energy Recovery","NY",31027,36,107
"Oswego Harbor Power","NY",209479,1338,287
"Otay Landfill Gas, LLC","CA","--",0,712
"Ottawa","KS",3292,1,67
"Ottumwa","IA",4335055,12575,3820
"Ouachita","LA",622819,3,114
"Outagamie County Co-Generation Facility","WI","--",0,296
"Overall Road Station","MO",34,0,1
"Owatonna","MN",10609,0,38
"Owensville","MO",56,0,1
"Oxford (KS)","KS",5,"--","--"
"Oxford (NE)","NE",27,0,1
"Oxnard","CA",273733,1,732
"Oxnard","CA","--",0,287
"Oxnard Wastewater Treatment Plant","CA",830,0,176
"Oyster Creek Unit VIII","TX",1336303,8,4149
"P L Bartow","FL",1299481,11276,2384
"PCS Phosphate","NC","--",0,148
"PE Berkeley","CA",127165,1,338
"PERC LLC","WA","--",0,3
"PInova Inc","GA",77,34,244
"PPG Powerhouse C","LA",1246900,16,5842
"PSEG Burlington Generating Station","NJ",129725,14,136
"PSEG Edison Generating Station","NJ",135613,13,191
"PSEG Essex Generating Station","NJ",266305,8,426
"PSEG Hudson Generating Station","NJ",2243030,4029,3061
"PSEG Kearny Generating Station","NJ",123920,1,141
"PSEG Linden Generating Station","NJ",857403,10,141
"PSEG Mercer Generating Station","NJ",2848198,13003,1255
"PSEG National Park Generating Station","NJ",156,"--","--"
"PSEG Salem Generating Station","NJ",654,1,2
"PSEG Sewaren Generating Station","NJ",110837,59,98
"PWD Northwest Facility","PA","--",0,9
"Pacific Oroville Power Inc","CA","--",20,113
"Pacific-Ultrapower Chinese Station","CA","--",2,66
"Packaging Corp of America","TN",233925,3112,14
"Packaging of America Tomahawk Mill","WI",247509,5977,842
"Paddys Run","KY",37977,0,23
"Painesville","OH",272970,6122,657
"Palaau Power","HI",28435,52,573
"Palm Beach Renewable Energy Facility 1","FL",281245,471,1111
"Palmyra Municipal","MO",49,0,1
"Palmyra Municipal 2","MO",71,0,2
"Palomar Energy","CA",1253760,6,69
"Palos Verdes Gas to Energy","CA",3523,1,50
"Panduit Tinley Park","IL",58,0,1
"Panoche Peaker","CA",507,0,1
"Panora","IA",7,"--","--"
"Panther Creek Energy Facility","PA",833450,17,482
"Papillion Creek Wastewater","NE",1289,0,109
"Par Sterile Products","MI",18520,0,52
"Paradise","KY",12339541,31436,39136
"Paragould Reciprocating","AR",772,0,18
"Paragould Turbine","AR",238,0,1
"Paris (KY)","KY",1400,2,26
"Paris (WI)","WI",77876,2,51
"Paris Energy Center","TX",231808,1,199
"Park 500 Philip Morris USA","VA",226878,1126,406
"Parkside","IL",5,"--","--"
"Parr GT","SC",10058,1,28
"Partnership Station","FL",1433,0,33
"Pasadena Cogeneration","TX",1532309,7,318
"Pascagoula Cogen","MS","--",0,52
"Pasco Cnty Solid Waste Resource Recovery","FL",143400,259,533
"Pastoria Energy Facility, LLC","CA",1871104,9,104
"Paulding","MS",43,"--","--"
"Paulsboro Refinery","NJ",156671,64,408
"Pawhuska","OK",25,0,0
"Pawnee","CO",3859212,12815,4005
"Pawtucket Power Associates","RI",16362,0,5
"Paxton Creek Cogeneration","PA",2403,1,56
"Payson","UT",1622,0,35
"Pea Ridge","FL",26933,0,73
"Pearl Station","IL",201847,81,569
"Pearsall","TX",20404,0,41
"Pebbly Beach","CA",23862,44,488
"Pedricktown Cogeneration Company LP","NJ",75967,0,20
"Pelican","AK",542,1,11
"Pella","IA",136395,316,204
"Pella Peaking","IA",830,1,16
"Pender","NE",38,0,1
"Pendleton County LFGTE","KY","--",0,214
"Pennsauken Landfill","NJ","--",0,229
"Pennsbury","PA","--",0,17
"Peno Creek","MO",94116,1,74
"Penobscot Energy Recovery","ME",100766,9,426
"Penrose Power Station","CA",1831,0,661
"Pensacola Florida Plant","FL",378759,2686,5819
"Peoples Generating Station","MI","--",0,172
"Perham Incinerator","MN",11466,20,59
"Perma Treat Corporation","ME","--",1,8
"Permian Basin","TX",299817,1,363
"Perryman","MD",49191,3,53
"Perryville Power Station","LA","--",2,15
"Perryville Power Station","LA",979546,2,85
"Peru (IL)","IL",200,0,3
"Peru (IN)","IN",47076,668,112
"Petersburg","AK",745,1,15
"Pfizer Groton Plant","CT",139323,199,87
"Pheasant Run Landfill Gas Recovery","WI","--",0,933
"Phelps Dodge Refining","TX",36219,0,99
"Philadelphia","MD",16720,23,91
"Philadelphia Refinery","PA",181416,21,680
"Philadelphia Water Department Southwest","PA","--",0,7
"Philip Sporn","WV",5712814,36768,11026
"Phillips","FL",26478,133,69
"Phillips 66 Billings Refinery","MT",59,"--","--"
"Phillips 66 Carbon Plant","CA",246420,348,769
"Phillips 66 Rodeo Refinery","CA",227996,2,1045
"Picway","OH",397593,6729,1049
"Pinckneyville","IL",97325,0,65
"Pine Bluff Energy Center","AR",451617,2,156
"Pine Bluff Mill","AR",124671,3183,1522
"Pine Street","MI",14,"--","--"
"Pine Tree Acres","MI","--",0,253
"Pinelawn Power LLC","NY",137447,2,9
"Pinellas County Resource Recovery","FL",363852,34,1414
"Pinetree Power","NH","--",31,272
"Pinetree Power Fitchburg","MA","--",12,57
"Pinetree Power Tamworth","NH","--",41,233
"Pineville Delivery 2","NC",43,0,1
"Pineville Mill","LA",56136,1474,510
"Piney Creek Project","PA",278020,36,238
"Pioneer Valley Resource Recovery","MA",48548,76,223
"Piqua Power Plant","OH",291,0,1
"Pirkey","TX",5234537,1772,4037
"Pitchess Cogen Station","CA",91558,0,256
"Pittsburg Power","CA",120861,1,13
"Pittsburg Power Plant","CA",118774,1,335
"Pittsfield","IL",9,"--","--"
"Pittsfield Generating LP","MA",58368,1,9
"Pixelle Specialty Solutions LLC - Chillicothe Facility","OH",666531,31726,571
"Pixelle Specialty Solutions LLC - Spring Grove Facility","PA",805071,8574,1534
"Placid 12","MI",62,0,1
"Plains End","CO",57605,0,1282
"Plainview Muncipal Power","NE",61,0,1
"Planergy Ramsey Methane LLC","MN","--",0,96
"Plant 31 Paper Mill","LA",259228,2698,1818
"Plant Four","MI",1017,2,6
"Plant No 1 Freeport","NY",617,1,13
"Plant No 1 Orange County","CA",659,0,764
"Plant No 2 Freeport","NY",33974,0,5
"Plant No 2 Orange County","CA",8471,0,1219
"Plant X","TX",804227,4,934
"Plaquemine","LA",303,0,1
"Plaquemine Cogeneration Plant","LA",2004003,7,302
"Platte","NE",658075,2396,1286
"Pleasant Hill","IA",30737,0,9
"Pleasant Prairie","WI",8227351,2022,2313
"Pleasant Valley (MN)","MN",163862,4,122
"Pleasant Valley (VA)","VA",1047,2,8
"Pleasants Energy LLC","WV",11756,4,4
"Ples I","CA",2519,"--","--"
"Plummer Cogen","ID","--",6,50
"Plymouth State College Cogeneration","NH",5816,11,117
"Point Beach Nuclear Plant","WI",199,0,1
"Point Comfort Operations","TX",556178,3,1259
"Polk","FL",1814331,972,409
"Ponca","OK",212,0,29
"Ponca City","OK",44414,0,116
"Ponca City Refinery","OK","--",2,371
"Ponca Diesel","OK",714,0,16
"Ponton Diesel Generating Facility","VA",66,0,1
"Poplar Bluff Generating Station","MO",552,0,11
"Port Allen (HI)","HI",186167,537,2822
"Port Allen (LA)","LA",52977,0,144
"Port Arthur Texas Refinery","TX",171968,1,457
"Port Edwards Mill","WI",212277,1417,454
"Port Everglades","FL",2142227,9300,4895
"Port Jefferson","NY",889978,1749,640
"Port Lions Microgrid","AK",26,0,1
"Port Neches Plant","TX",212007,1,571
"Port Townsend Paper","WA",140895,1036,382
"Port Washington Generating Station","WI",705640,4,89
"Port Wentworth Mill","GA",10560,1934,863
"Port Westward","OR",653356,3,51
"Portage","MI",4190,8,23
"Portland (PA)","PA",2190001,29692,3304
"Portside Energy","IN",117090,1,18
"Portsmouth Genco LLC","VA",852480,4424,517
"Possum Point","VA",1439628,1768,749
"Potomac River","VA",1547784,3401,2119
"Potrero Power","CA",304197,1,23
"Potter Station 2","MA",9892,5,7
"Pouch","NY",81460,0,6
"Powell Valley","TN",132,0,2
"Power Island","TX",219747,1,604
"Power Station 4","TX",188246,1,682
"Powerlane Plant","TX",8945,0,12
"Powerton","IL",8695525,18636,24102
"Powertrain Warren General Motors","MI",8208,0,23
"Prairie Creek","IA",916454,3505,2304
"Prairie View I & II LFGTE","IN","--",0,437
"Pratt","KS",1907,0,51
"Pratt & Whitney","CT",93114,2,17
"Pratt 2","KS",1907,0,47
"Presque Isle","MI",3893287,12914,7098
"Preston (IA)","IA",46,0,1
"Preston (MN)","MN",314,0,7
"Pretlow","VA",264,0,5
"Prima Plant","CA","--",0,352
"Primary Childrens Medical Center","UT",2854,0,64
"Primghar","IA",18,"--","--"
"Princeton (IL)","IL",1062,1,23
"Princeton (MN)","MN",1049,2,21
"Procter & Gamble Cincinnati Plant","OH",228343,1762,382
"Procter & Gamble Mehoopany Mill","PA",229967,1,303
"Project Orange Associates LP","NY",162797,1,78
"Prospect Municipal","OH",44,0,1
"Provo","UT",3085,1,72
"Pryor Power Plant","OK",68271,1,293
"Pueblo","CO",16949,2,66
"Puente Hills Energy Recovery","CA","--",4,312
"Pulliam","WI",2747771,9478,7426
"Pulp Mill Power House","CA",25,1153,144
"Puna","HI",112620,1141,258
"Puna Geothermal Venture I","HI",5906,"--","--"
"Purdue University","IN",364046,2377,190
"Putnam","FL",495296,3,1446
"Putnam (MI)","MI",517,1,10
"Pyramid","NM",42509,2,39
"Quad Cities","IL","--",0,67
"Quail Run Energy Center","TX",141147,1,24
"Quantum Auburndale Power LP","FL",311034,2,149
"Quantum Choctaw Power LLC","MS",312493,2,60
"Quantum Lake Power LP","FL",191799,1,520
"Quantum Pasco Power LP","FL","--",1,499
"Quantum Pasco Power LP","FL",217395,1,580
"Quindaro","KS",1231793,4179,3206
"R D Green","KY",3738259,2454,5041
"R D Morrow","MS",2642470,9460,7293
"R Gallagher","IN",3076359,54424,4877
"R M Heskett","ND",812872,2701,1073
"R M Schahfer","IN",10716411,36109,14416
"R S Nelson","LA",6853304,13202,4759
"R W Miller","TX",199911,1,196
"RED-Rochester, LLC","NY",1181320,12147,3129
"RG Steel Sparrows Point, LLC","MD",112298,356,886
"RS Cogen","LA",1423726,8,727
"Raccoon Creek Energy Center","IL",34732,0,9
"Radford Army Ammunition Plant","VA",291862,2816,604
"Raleigh CO2 Plant","IL",268,0,6
"Ralph Green","MO",9951,0,28
"Randolph Electric","MA","--",0,117
"Randolph Road","WA",408,1,8
"Rantoul","IL",333,1,7
"Rapids Energy Center","MN",106726,675,665
"Rathdrum","ID",12332,0,5
"Rathdrum Power LLC","ID",471065,2,60
"Raton","NM",4610,0,115
"Ravenswood","NY",2531975,1355,1813
"Rawhide","CO",2293724,842,1707
"Ray D Nixon","CO",1528542,3668,1940
"Ray Olinger","TX",188821,3,80
"Rayne","LA",133,0,3
"ReEnergy Ashland","ME",183,578,375
"ReEnergy Black River","NY",497445,44,424
"ReEnergy Chateaugay Power Station","NY","--",16,139
"ReEnergy Fort Fairfield","ME","--",48,340
"ReEnergy Livermore Falls","ME","--",36,123
"ReEnergy Lyonsdale Biomass","NY","--",23,159
"ReEnergy Stratton LLC","ME",3620,36,221
"Red Bluff","CA",5813,0,135
"Red Bud","IL",201,0,4
"Red Cedar","IA",4140,0,11
"Red Cloud","NE",166,0,3
"Red Hawk","AZ",1675664,4,126
"Red Hawk","AZ","--",4,32
"Red Hills Generating Facility","MS",3377170,1496,2255
"Red Oak Power LLC","NJ",984387,5,123
"Red Shield Envir Old Town Facility","ME",21932,840,252
"Red Wing","MN",85175,7,403
"Redbud Power Plant","OK",1124356,6,149
"Redding Power","CA",90661,0,2
"Redfield","SD",140,0,3
"Redwood Falls","MN",597,0,14
"Reeves","NM",45717,0,90
"Regional Waste Systems","ME",67136,6,256
"Regional Wastewater Control Facility","CA",1901,0,332
"Reid Gardner","NV",3956803,1046,6687
"Remington","VA",106228,5,47
"Renaissance Power Plant","MI",200701,1,82
"Renick Run Pumping Station 03-04","OH",5,"--","--"
"Rensselaer City Light Plant","IN",1516,0,34
"Rensselaer Cogen","NY",8376,0,2
"Rex Brown","MS",134130,1,417
"Reynolds","IL",246,0,1
"Rhinelander Mill","WI",252626,2305,586
"Rhode Island Hospital","RI",67242,430,147
"Rhode Island State Energy Center","RI",1082671,5,50
"Rice University","TX",24960,0,69
"Riceland Foods Cogeneration Plant","AR","--",4,60
"Richard Burdette Geothermal","NV",3903,"--","--"
"Richard Gorsuch","OH",1621171,25407,2862
"Richard M Flynn","NY",359617,49,125
"Richland","OH",36760,0,24
"Richland County Landfill","SC","--",0,31
"Richmond","IN",1724,0,2
"Richmond Cogen","CA",483796,4,1890
"Richmond Generating Station","PA",4425,0,6
"Richmond Refinery TG800","CA","--",1,239
"Ridgeview","WI","--",0,819
"Ridgewood Providence Power","RI","--",1,2019
"Ridgewood/Byron Power Partners","CA",7020,0,158
"Rifle Generating Station","CO","--",0,98
"Rifle Generating Station","CO",47425,0,103
"Riley Generating Station","MI",252,0,6
"Rio Bravo","NM",6169,0,19
"Rio Bravo Fresno","CA",5567,2,66
"Rio Bravo Jasmin","CA",330808,723,165
"Rio Bravo Poso","CA",336226,726,165
"Rio Bravo Rocklin","CA",1276,2,71
"Rio Grande","NM",398824,2,658
"Rio Grande Valley Sugar Growers","TX",7335,15,237
"Rio Nogales Power Project","TX",1039087,5,266
"Rio Pinar","FL",1300,2,7
"Ripon Generation Station","CA",17977,0,2
"River Hills","IA",2072,0,6
"River Road Gen Plant","WA",587831,5,61
"River Rouge","MI",3404273,13243,4808
"River Valley","OK",2703195,4304,2574
"Riverbend","NC",2216422,14431,2044
"Riverside","IA",937197,2716,804
"Riverside (MD)","MD",33726,0,82
"Riverside (MN)","MN",2320208,11768,11194
"Riverside (OK)","OK",1209753,12,2825
"Riverside Energy Center","WI",517484,3,60
"Riverside Energy Resource Center","CA",20007,0,2
"Riverside Generating LLC","KY",36714,0,17
"Riverside Manufacturing","GA",1,"--","--"
"Riverton","KS",756931,6339,1312
"Riverview","TX",3105,0,9
"Riverview Energy Center","CA",14114,0,2
"Riverwood 100 Building","GA",10,"--","--"
"Riverwood International Macon Mill","GA",217758,3389,1284
"Riveside Resource Recovery LLC","IL","--",0,111
"Riviera","FL",1328174,5157,3260
"Roanoke Valley Energy Facility I","NC",1179415,564,1489
"Roanoke Valley Energy Facility II","NC",372492,178,255
"Robbins Lumber","ME",108,0,5
"Robert A Reid","KY",275534,6111,686
"Robert E Ritchie","AR",10,"--","--"
"Robert Mueller Energy Center","TX",12375,0,34
"Robert P Mone Plant","OH",98796,0,25
"Robins","GA",32064,0,22
"Rochester 3","NY",601,1,3
"Rochester 7","NY",1307519,19703,2062
"Rochester 9","NY",580,0,2
"Rock Lake CT","MN",351,1,2
"Rock Rapids","IA",24,0,0
"Rock River","WI",35454,1,54
