"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2009&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:08:19 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Miami Dade County Resource Recovery Fac","FL",336664,30,863
"Miami Fort","OH",8100871,22988,3935
"Miami Wabash","IN",55,"--","--"
"Michigan City","IN",2136927,8554,994
"Michigan Power LP","MI",528909,3,180
"Michoud","LA",1364728,8,1545
"Mickleton Station","NJ",329,0,4
"Mid Valley Plant","CA","--",0,328
"Mid-Georgia Cogeneration Facility","GA",12241,1,13
"Mid-Set Cogeneration","CA",215794,1,576
"Middle Point Landfill Gas Recovery","TN","--",0,66
"Middle Station","NJ",262,"--","--"
"Middlesex Generating Facility","NJ","--",1,154
"Middletown","CT",113556,106,195
"Midkiff Plant","TX",6692,0,149
"Midland Cogeneration Venture","MI",1757359,9,1221
"Midlothian Energy Facility","TX",1520003,8,174
"Midulla Generating Station","FL",1248194,17,393
"Midway Peaking LLC","CA",15979,0,3
"Midway Sunset Cogen","CA",1205135,6,3239
"Miki Basin","HI",18081,14,364
"Milagro Cogeneration Plant","NM",125464,2,79
"Milam Gas Recovery","IL","--",0,218
"Miles City GT","MT",71,"--","--"
"Milford","IA",28,0,1
"Milford Power LP","MA",93704,0,26
"Milford Power Project","CT",1385903,7,86
"Mill Creek (KY)","KY",10176858,21985,7173
"Mill Creek (SC)","SC",3438,0,1
"Millcreek Power Generation","UT",22830,0,14
"Millennium Hawkins Point","MD",3088,0,9
"Millennium Power","MA",762569,4,68
"Milliken Plant","CA","--",0,269
"Mills Pride","OH","--",2,16
"Milton L Kapp","IA",856650,2735,460
"Milton R Young","ND",5364930,23337,12743
"Milwaukee County","WI",145749,491,361
"Minden","LA",474,0,1
"Mingo Junction Energy Center","OH",10402,0,41
"Minneapolis City of","KS",242,0,6
"Minnesota River","MN",516,"--","--"
"Mint Farm Generating Station","WA",530203,3,37
"Mira Loma Peaker","CA",1566,"--","--"
"Miramar","CA",1699,0,5
"Miramar Energy Facility","CA",28219,0,4
"Mississippi Baptist Medical Center","MS",19634,0,53
"Missouri Avenue","NJ",118,"--","--"
"Missouri City","MO",28501,834,71
"Missouri River Wastewater Treatment","NE",112,0,208
"Mistersky","MI",66000,0,124
"Mitchell (GA)","GA",24220,206,87
"Mitchell (WV)","WV",8587118,2878,2038
"Mobile","NE",25,0,1
"Mobile Energy Services LLC","AL",233792,995,1049
"Mobile GT","CA",16495,13,90
"Mobile Unit","SD",42,0,1
"Model City Energy Facility","NY","--",0,571
"Model Gas Power Station","OH","--",0,122
"Modern Innovative Energy LLC","NY","--",0,621
"Modern Landfill Production Plant","PA","--",0,418
"Mojave Cogen","CA",177996,1,481
"Moline","IL",125,"--","--"
"Moll Industries Seagrove Division","NC",10,"--","--"
"Mon Valley Works","PA",36231,24,55
"Mondelez Global LLC","IL",4763,0,13
"Monmouth Landfill Gas to Energy","NJ","--",1,125
"Monroe (MI)","MI",17888645,77925,18484
"Monroe (MO)","MO",72,0,1
"Monroe Livingston Gas Recovery","NY","--",0,144
"Monroe Middle School","NC",32,0,1
"Montauk","NY",2193,2,12
"Montclair Cogen Facility","NJ",23655,0,66
"Monterey One Water","CA","--",0,102
"Montezuma","IA",199,0,5
"Montgomery","MN",167,1,0
"Montgomery County Oaks LFGE Plant","MD","--",0,86
"Montgomery County Resource Recovery","MD",224145,20,468
"Monticello","TX",16631923,52858,10830
"Montpelier","OH",43,0,1
"Montpelier Electric Generating Station","IN",20730,0,17
"Montrose","MO",3456350,11604,5688
"Montville Station","CT",31149,44,40
"Monument","OH",35,0,1
"Moore County","TX",36735,0,37
"Mooreland","OK",294495,2,345
"Moorhead","MN",13,"--","--"
"Moose Lake","MN",36,0,1
"Mooseheart Power House","IL",409,0,9
"Mora","MN",384,0,8
"Moreau","MO",311,2,4
"Morehead","NC",27,"--","--"
"Moretown","VT","--",0,379
"Morgan City","LA",30856,0,23
"Morgan Creek","TX",23609,0,58
"Morgan Energy Center","AL",1721831,8,112
"Morganton Station 5","NC",29,0,1
"Morganton, Parker Road","NC",25,0,0
"Morgantown Energy Facility","WV",567899,949,763
"Morgantown Generating Plant","MD",5957543,63114,1769
"Morris Cogeneration LLC","IL",351726,2,28
"Morris Genco LLC","IL","--",0,234
"Morton Salt Rittman","OH",46893,338,276
"Moselle","MS",137390,1,316
"Moser Generating Station","PA",365,0,2
"Mosinee Mill","WI",153665,1749,603
"Motiva Enterprises Port Arthur Refinery","TX",383352,5,1812
"Mount Clinton","VA",807,1,7
"Mount Tom","MA",575361,1931,322
"Mountain","PA",2384,7,10
"Mountain Creek","TX",415282,2,110
"Mountain Lake","MN",13,"--","--"
"Mountain View","PA",1212,2,80
"Mountain Village","AK",1781,0,37
"Mountaineer","WV",8177452,2511,2425
"Mountainview Generating Station","CA",2329418,12,95
"Mt Lassen Power","CA","--",9,51
"Mt Pleasant","IA",57,0,1
"Mt Poso Cogeneration","CA",402701,142,255
"Mt Storm","WV",9159804,2778,3354
"Mulberry Cogeneration Facility","FL",187295,1,50
"Mullen","NE",20,"--","--"
"Multitrade of Pittsylvania LP","VA","--",90,442
"Mulvane Power Plant","KS",90,0,2
"Municipal Cogen Plant","CA",2746,0,59
"Municipal Light","AR",675,1,13
"Municipal Power Plant","MI",25,0,1
"Murphy-Brown LLC","NC",4,"--","--"
"Murray Gill","KS",177148,1,387
"Murray Turbine","UT",8957,0,24
"Muscatine Plant #1","IA",1410484,1493,2422
"Muskingum River","OH",6780533,88912,7084
"Muskogee","OK",8835232,23163,13744
"Muskogee Mill","OK",882143,2346,1574
"Mustang","OK",260736,1,668
"Mustang Station","TX",977005,5,316
"Mustang Station Unit 4","TX",41450,0,10
"Myrtle Beach","SC",1117,4,9
"Mystic Generating Station","MA",3411431,369,292
"NAEA Lakewood LLC","NJ",28623,1,10
"NAEA Ocean Peaking Power LLC","NJ",29092,0,9
"NAFTA Region Olefins Complex Cogen Fac","TX",343983,2,942
"NECCO Co-Generation","MA",13212,0,300
"NEO Freehold Gen LLC","NJ",7966,0,171
"NGP Blue Mountain I LLC","NV",959,"--","--"
"NIH Cogeneration Facility","MD",111482,1,305
"NRG Energy San Diego","CA",1013,0,24
"NRG Norwalk Harbor","CT",33186,63,36
"NRG Rockford I","IL",6556,0,4
"NRG Rockford II Energy Center","IL",8519,0,3
"NRG Sterlington Power","LA",340,0,1
"NSB Anaktuvuk Pass","AK",3315,3,66
"NSB Atqasuk Utility","AK",4271,3,85
"NSB Kaktovik Utility","AK",4161,3,83
"NSB Nuiqsut Utility","AK",3475,0,16
"NSB Point Hope Utility","AK",5435,4,108
"NSB Point Lay Utility","AK",3012,2,60
"NSB Wainwright Utility","AK",5096,4,101
"NTC/MCRD Energy Facility","CA",105814,1,291
"NYU Luthern Medical Center","NY",5654,0,145
"Naknek","AK",14632,11,288
"Nalco","IL",18359,0,51
"Nantucket","MA",188,0,1
"Napoleon","OH",11,"--","--"
"Napoleon Peaking","OH",16,"--","--"
"Napoleon Peaking Station","OH",409,"--","--"
"Narrows Gas Turbines Generating","NY",60362,19,90
"Nashua Plant","NH","--",0,293
"Nassau Energy Corp","NY",196297,7,225
"Natchitoches","LA",11,"--","--"
"Naughton","WY",4818940,18440,11716
"Navajo","AZ",15098284,4170,27670
"Naval Hospital Medical Center","CA",23454,0,64
"Naval Station Energy Facility","CA",181357,1,498
"Naval Submarine Base Kings Bay","GA",1121,1,23
"Nearman Creek","KS",1435680,5380,2956
"Nebo Power Station","UT",211104,1,32
"Nebraska City","NE",7119649,17304,13733
"Nebraska City # 1","NE",89,0,2
"Nebraska City # 2","NE",20,0,0
"Neenah Paper Munising Mill","MI",105315,722,587
"Neil Simpson","WY",185437,729,395
"Neil Simpson Gas Turbine #2","WY",1153,0,1
"Neil Simpson II","WY",795171,504,637
"Nelson Dewey Generating Station","WI",1169135,11472,2161
"Nelson Plant Generators","AZ",216,0,4
"Neosho","KS",421,0,1
"Neptune Gas Processing Plant","LA",2993,0,7
"Nevada","MO",132,0,1
"Nevada Cogen Assoc#1 GarnetVly","NV",344227,2,862
"Nevada Cogen Associates 2 Black Mountain","NV",359683,2,867
"Nevada Solar One","NV",1835,0,6
"New Bern","NC",999,1,242
"New Castle Plant","PA",650816,6921,1167
"New Covert Generating Facility","MI",478565,2,29
"New Hampton","IA",340,0,8
"New Hanover County WASTEC","NC",15996,3,141
"New Haven Harbor","CT",122009,204,105
"New Knoxville","OH",10,"--","--"
"New Lisbon","WI",33,0,1
"New Madrid","MO",7122130,13136,2923
"New Mexico State University","NM",25068,0,69
"New Milford Gas Recovery","CT","--",0,205
"New Prague","MN",445,0,11
"New Roads","LA",736,0,17
"New Ulm","MN",31291,0,75
"New York Methodist Hospital","NY",5731,0,132
"New York University Central Plant","NY",14556,11,271
"New-Indy Ontario Mill","CA",17577,0,55
"Newark America Mill","MA",34708,0,81
"Newark Bay Cogeneration Partnership LP","NJ",82502,0,22
"Newberry","MI",1615,1,30
"Newgulf Cogen","TX",14891,0,31
"Newhalen","AK",308,0,6
"Newington","NH",163886,877,207
"Newman","TX",1080796,6,1587
"Newman (PA)","PA",27870,12,63
"Newton","IL",7921867,22457,3466
"Nichols","TX",540198,3,650
"Nichols Road Power Plant","CA",177901,10,111
"Nikiski Co-Generation","AK",195440,1,548
"Niland Gas Turbine Plant","CA",24310,0,2
"Niles","OH",54,0,1
"Niles Power Plant","OH",310983,6289,934
"Nine Mile Gas Processing Plant","OK",44,0,1
"Nine Mile Point","LA",1722892,9,4554
"Nine Springs","WI",773,0,2
"Nippon Dynawave Packaging Longview WA","WA",277336,3508,1179
"Noatak","AK",1258,0,26
"Noble Hill Landfill","MO","--",0,256
"Noblesville","IN",64034,0,9
"Nodaway","MO",1963,0,1
"Noorvik","AK",1676,0,35
"North","IA",20,"--","--"
"North 1st","NY",7111,0,1
"North Branch","WV",152358,100,267
"North Branch (MN)","MN",106,0,2
"North Brawley Geothermal Plant","CA",891,"--","--"
"North Denver","NE",512,0,1
"North East Cogeneration Plant","PA",4929,0,3
"North Island Energy Facility","CA",149791,0,8
"North Loop","AZ",596,0,2
"North Main Street","CT",271,0,1
"North Midway Cogen","CA",33653,0,85
"North Ninth Street","IL",597,0,14
"North Omaha","NE",3205990,11938,5213
"North Pole","AK",469357,1040,1941
"North Road Peak","SC",180,0,4
"North Shore Towers","NY",15688,2,360
"North Valmy","NV",3394375,5774,5163
"Northampton Generating Company LP","PA",844689,445,356
"Northeast (IN)","IN",150,"--","--"
"Northeast (MI)","MI",386,0,1
"Northeast (MO)","MO",3232,2,22
"Northeast (WA)","WA",32,"--","--"
"Northeastern","OK",8092693,21443,13585
"Norther Tier Landfill","PA","--",0,140
"Northern Neck","VA",2813,4,15
"Northern States Flambeau","WI",343,0,1
"Northport","NY",2085760,2682,1855
"Northside Generating Station","FL",3689336,2872,2306
"Northway","AK",1044,1,21
"Norton","KS",18,"--","--"
"Norton Powerhouse","MA",48790,238,233
"Notch Cliff","MD",3445,0,9
"Nottoway Diesel Generating Facility","VA",69,0,1
"Nove Power Plant","CA","--",0,204
"Novo BioPower Plant","AZ",3357,19,206
"Nucla","CO",741243,1062,1488
"Nymans Plant Microgrid","AK",3733,3,74
"O H Hutchings","OH",120722,722,229
"O W Sommers","TX",845838,6,963
"OLS Energy Chino","CA",103282,1,284
"Oak Bluffs Diesel Generating Facility","MA",1153,1,23
"Oak Point Cogen","LA",93867,0,239
"Oak Ridge LFGTE","IN","--",0,307
"Oakely","KS",29,"--","--"
"Oakwood Hospital & Medical Center","MI",16,"--","--"
"Oberlin (KS)","KS",93,0,2
"Oberlin (OH)","OH",36,"--","--"
"Ocean County Landfill","NJ","--",0,445
"Ocean State Power","RI",229210,1,65
"Ocean State Power II","RI",243338,1,70
"Oceanside Energy","NY","--",0,52
"Ocotillo","AZ",51157,0,71
"Ocracoke","NC",47,0,1
"Odessa","MO",153,0,3
"Odessa-Ector Power Plant","TX",1256710,7,594
"Ogden","IA",58,0,1
"Oglesby","IL",3,"--","--"
"Ohio University Facilities Management","OH",78578,529,446
"Oildale Energy LLC","CA",159461,1,435
"Okeelanta Cogeneration","FL",24020,63,586
"Oklahoma Cogeneration Project","OK",138058,1,377
"Oklahoma State University","OK",35048,0,81
"Oklaunion","TX",2972048,2435,4588
"Old Faithful","WY",228,0,5
"Old Hickory Plant","TN",18798,65,328
"Oleander Power Project LP","FL",313469,4,87
"Olinda Landfill Gas Recovery Plant","CA","--",0,438
"Olive","CA",19669,0,1
"Olive View Medical Center","CA",15828,0,44
"Oliver","MI",97,0,2
"Olmsted Waste Energy","MN",30541,3,17
"Omega Hills Gas Recovery","WI","--",1,145
"Oneida Casino","WI",3,"--","--"
"Oneta Energy Center","OK",1223042,6,362
"Onondaga County Resource Recovery","NY",144424,12,507
"Ontario LFGTE","NY","--",0,582
"Ontelaunee Energy Center","PA",892765,5,59
"Opryland USA","TN",26189,0,67
"Optim Energy Altura Cogen LLC","TX",1687875,9,238
"Orange Cogeneration Facility","FL",168151,1,60
"Orca","AK",7702,6,162
"Orchard Park","PA",2431,0,56
"Ord","NE",242,0,5
"Orlando Cogen LP","FL",395714,2,182
"Ormesa I","CA",3327,"--","--"
"Ormesa IE","CA",603,"--","--"
"Ormesa IH","CA",1327,"--","--"
"Ormesa II","CA",3655,"--","--"
"Ormond Beach","CA",186241,1,11
"Oroville Cogeneration LP","CA",8405,0,199
"Orrtanna","PA",262,0,1
"Orrville","OH",391846,11884,947
"Orrville Peaking","OH",28,0,1
"Osage (IA)","IA",106,0,2
"Osage (WY)","WY",386386,2295,829
"Osage City","KS",69,0,2
"Osawatomie","KS",1363,"--","--"
"Osawatomie City of","KS",22,"--","--"
"Osborne","KS",11,"--","--"
"Osceola (AR)","AR",111,0,2
"Osceola (FL)","FL",178134,1,48
"Osprey Energy Center Power Plant","FL",958067,5,93
"Oswego County Energy Recovery","NY",30203,1,5
"Oswego Harbor Power","NY",67282,345,80
"Otay Landfill Gas, LLC","CA","--",0,744
"Otay Mesa Generating Project","CA",298354,2,17
"Ottawa","KS",2702,0,59
"Ottawa County Project","OH","--",0,201
"Ottumwa","IA",4087411,12147,3531
"Ouachita","LA",357560,2,55
"Outagamie County Co-Generation Facility","WI","--",0,269
"Overall Road Station","MO",48,0,1
"Owatonna","MN",1117,0,3
"Owensville","MO",24,0,1
"Oxford (NE)","NE",62,0,1
"Oxnard","CA",297950,1,806
"Oxnard","CA","--",0,229
"Oxnard Wastewater Treatment Plant","CA",852,0,235
"Oyster Creek Unit VIII","TX",1281674,7,3572
"P L Bartow","FL",1851476,1668,738
"PE Berkeley","CA",122792,1,327
"PInova Inc","GA",129,30,172
"PPG Powerhouse C","LA",1222268,6,3131
"PS ST-8 Engine No 1","OH",5,"--","--"
"PSEG Burlington Generating Station","NJ",40037,4,44
"PSEG Edison Generating Station","NJ",36114,2,84
"PSEG Essex Generating Station","NJ",78663,4,305
"PSEG Hudson Generating Station","NJ",1476043,1320,1714
"PSEG Kearny Generating Station","NJ",44385,0,46
"PSEG Linden Generating Station","NJ",1691933,13,155
"PSEG Mercer Generating Station","NJ",1418802,6659,600
"PSEG National Park Generating Station","NJ",61,0,0
"PSEG Salem Generating Station","NJ",514,1,2
"PSEG Sewaren Generating Station","NJ",43274,42,41
"Pacific Oroville Power Inc","CA","--",23,129
"Pacific-Ultrapower Chinese Station","CA","--",2,65
"Packaging Corp of America","TN",183839,3620,2
"Packaging of America Tomahawk Mill","WI",249472,6012,860
"Pacolet Diesel Generation Facility","SC",225,0,4
"Paddys Run","KY",922,0,1
"Painesville","OH",144371,3170,343
"Palaau Power","HI",25812,20,518
"Palm Beach Renewable Energy Facility 1","FL",257863,432,1019
"Palmyra Municipal","MO",51,0,1
"Palmyra Municipal 2","MO",57,0,1
"Palomar Energy","CA",1227577,6,66
"Palos Verdes Gas to Energy","CA",2847,1,65
"Panduit Tinley Park","IL",113,0,2
"Panoche Energy Center","CA",82896,0,18
"Panoche Peaker","CA",2484,0,7
"Panora","IA",1,"--","--"
"Panther Creek Energy Facility","PA",813074,1300,493
"Papillion Creek Wastewater","NE",71,0,130
"Par Sterile Products","MI",14622,0,41
"Paradise","KY",13415696,30668,7575
"Paragould Reciprocating","AR",737,0,17
"Paragould Turbine","AR",309,0,1
"Paris (KY)","KY",1265,1,24
"Paris (WI)","WI",22411,0,13
"Paris Energy Center","TX",202795,1,245
"Park 500 Philip Morris USA","VA",90677,607,164
"Parkside","IL",2,"--","--"
"Parlin Power Plant","NJ",8681,0,4
"Parr GT","SC",2448,0,8
"Partnership Station","FL",116,0,3
"Pasadena","TX",7033,0,19
"Pasadena Cogeneration","TX",1241181,6,375
"Pascagoula Cogen","MS","--",0,41
"Pasco Cnty Solid Waste Resource Recovery","FL",128331,238,491
"Pastoria Energy Facility, LLC","CA",1838486,10,101
"Paulding","MS",28,"--","--"
"Paulsboro Refinery","NJ",144713,4,413
"Pawnee","CO",2169014,7747,2349
"Pawtucket Power Associates","RI",8041,0,3
"Paxton Creek Cogeneration","PA",1165,0,26
"Payson","UT",459,0,11
"Pea Ridge","FL",61053,0,167
"Pearl Station","IL",53575,68,142
"Pearsall","TX",19614,0,43
"Pebbly Beach","CA",22399,18,456
"Pedricktown Cogeneration Company LP","NJ",43636,1,15
"Pelican","AK",552,0,11
"Pella","IA",97280,244,208
"Pella Peaking","IA",265,0,5
"Pender","NE",65,0,2
"Pendleton County LFGTE","KY","--",0,238
"Pennsauken Landfill","NJ","--",0,233
"Pennsbury","PA","--",0,2
"Peno Creek","MO",35919,0,31
"Penobscot Energy Recovery","ME",121080,9,450
"Penrose Power Station","CA",929,0,146
"Pensacola Florida Plant","FL",344071,90,2082
"Peoples Generating Station","MI","--",0,187
"Perham Incinerator","MN",12998,1,3
"Permian Basin","TX",201478,1,349
"Perryman","MD",42365,2,40
"Perryville Power Station","LA",640589,3,93
"Peru (IL)","IL",129,0,2
"Peru (IN)","IN",12920,154,31
"Petersburg","AK",656,1,13
"Pfizer Groton Plant","CT",115634,25,54
"Pheasant Run Landfill Gas Recovery","WI","--",0,914
"Phelps Dodge Refining","TX",29581,0,81
"Philadelphia","MD",1233,1,7
"Philadelphia Refinery","PA",22075,58,450
"Philip Sporn","WV",2428815,15369,3575
"Phillips","FL",20336,86,50
"Phillips 66 Billings Refinery","MT",5684,4,16
"Phillips 66 Rodeo Refinery","CA",198412,2,1016
"Picway","OH",132477,2016,325
"Pilot Station","AK",1315,0,27
"Pinckneyville","IL",39408,0,28
"Pinconning White Feather","MI","--",0,172
"Pine Bluff Energy Center","AR",679512,3,174
"Pine Bluff Mill","AR",79157,3426,1329
"Pine Grove","PA",175,0,11
"Pine Street","MI",2,"--","--"
"Pine Tree Acres","MI","--",0,579
"Pinelawn Power LLC","NY",104964,1,6
"Pinellas County Resource Recovery","FL",278896,27,1103
"Pinetree Power","NH","--",30,260
"Pinetree Power Fitchburg","MA","--",23,102
"Pinetree Power Tamworth","NH","--",40,224
"Pineville Delivery 2","NC",27,0,1
"Pineville Mill","LA",39490,995,371
"Piney Creek Project","PA",345207,5131,223
"Pioneer Crossing Energy, LLC","PA","--",0,472
"Pioneer Valley Resource Recovery","MA",48470,4,12
"Piqua Power Plant","OH",127,0,1
"Pirkey","TX",3723069,3958,3019
"Pitchess Cogen Station","CA",95988,0,269
"Pittsburg Power","CA",138997,1,17
"Pittsburg Power Plant","CA",115105,1,310
"Pittsfield Generating LP","MA",10872,0,2
"Pixelle Specialty Solutions LLC - Chillicothe Facility","OH",692403,14024,518
"Pixelle Specialty Solutions LLC - Spring Grove Facility","PA",810058,8459,1571
"Placid 12","MI",26,0,1
"Plains End","CO",22348,0,495
"Plains End II LLC","CO",88904,0,1968
"Plainview Muncipal Power","NE",25,0,0
"Planergy Ramsey Methane LLC","MN","--",0,68
"Plant 31 Paper Mill","LA",87987,92,997
"Plant Four","MI",322,0,2
"Plant No 1 Freeport","NY",245,0,5
"Plant No 1 Orange County","CA",884,0,788
"Plant No 2 Freeport","NY",24877,0,2
"Plant No 2 Orange County","CA",1654,0,931
"Plant X","TX",569627,3,624
"Plaquemine","LA",33,"--","--"
"Plaquemine Cogeneration Plant","LA",2183142,10,331
"Platte","NE",632553,2431,1155
"Pleasant Hill","IA",5867,0,5
"Pleasant Prairie","WI",7774803,896,2364
"Pleasant Valley (MN)","MN",37706,0,32
"Pleasant Valley (VA)","VA",769,1,6
"Pleasants Energy LLC","WV",9981,0,2
"Ples I","CA",2665,"--","--"
"Plummer Cogen","ID","--",6,55
"Plymouth State College Cogeneration","NH",5653,4,113
"Point Beach Nuclear Plant","WI",66,"--","--"
"Point Comfort Operations","TX",321919,1,693
"Polk","FL",1433552,865,339
"Ponca","OK",82,0,8
"Ponca City","OK",10455,0,28
"Ponca City Refinery","OK",2829,2,523
"Ponton Diesel Generating Facility","VA",79,0,2
"Poplar Bluff Generating Station","MO",452,0,10
"Port Allen (HI)","HI",150605,45,2429
"Port Allen (LA)","LA",47183,0,127
"Port Arthur Texas Refinery","TX",187333,1,437
"Port Everglades","FL",1596846,4885,3646
"Port Jefferson","NY",414574,600,275
"Port Neches Plant","TX",208511,1,570
"Port Townsend Paper","WA",90498,1084,339
"Port Washington Generating Station","WI",871442,5,101
"Port Wentworth Mill","GA",26485,2182,711
"Port Westward","OR",958338,26,75
"Portage","MI",11314,9,62
"Portland (PA)","PA",2164050,27638,2783
"Portside Energy","IN",168233,1,27
"Portsmouth Genco LLC","VA",200098,656,334
"Possum Point","VA",1445396,741,427
"Potomac River","VA",732182,866,886
"Potrero Power","CA",377884,2,28
"Potter Station 2","MA",1541,0,5
"Pouch","NY",33419,0,3
"Power Island","TX",232437,1,638
"Power Station 4","TX",180157,1,412
"Powerlane Plant","TX",38508,0,44
"Powerton","IL",9718540,20072,15830
"Powertrain Warren General Motors","MI",3278,0,9
"Prairie Creek","IA",110462,278,251
"Prairie View I & II LFGTE","IN","--",0,589
"Pratt","KS",28,"--","--"
"Pratt & Whitney","CT",78853,0,14
"Pratt 2","KS",1446,0,33
"Presque Isle","MI",2977200,8794,5394
"Preston (IA)","IA",23,0,0
"Preston (MN)","MN",19,"--","--"
"Pretlow","VA",160,0,3
"Prima Plant","CA","--",0,544
"Primary Childrens Medical Center","UT",2190,0,49
"Princeton (IL)","IL",238,0,5
"Princeton (MN)","MN",437,0,9
"Procter & Gamble Cincinnati Plant","OH",201987,1610,346
"Procter & Gamble Mehoopany Mill","PA",214409,1,265
"Project Orange Associates LP","NY",100396,0,48
"Prospect Municipal","OH",2,"--","--"
"Provo","UT",1318,0,31
"Pueblo","CO",2377,0,7
"Puente Hills Energy Recovery","CA","--",3,747
"Pulliam","WI",1626467,3979,3070
"Puna","HI",123558,1317,251
"Puna Geothermal Venture I","HI",4306,"--","--"
"Purdue University","IN",487301,3508,630
"Putnam","FL",663006,3,1841
"Putnam (MI)","MI",98,0,2
"Pyramid","NM",10727,1,13
"Quail Run Energy Center","TX",477390,3,78
"Quantum Auburndale Power LP","FL",300485,1,125
"Quantum Choctaw Power LLC","MS",481926,3,85
"Quantum Lake Power LP","FL",212278,5,157
"Quantum Pasco Power LP","FL",122472,1,92
"Quindaro","KS",1192610,3273,2940
"Quinhagak","AK",1326,0,27
"R D Green","KY",3378149,2808,3351
"R D Morrow","MS",1912437,5126,4705
"R Gallagher","IN",1934390,24406,2802
"R M Heskett","ND",731334,1897,869
"R M Schahfer","IN",9355111,29427,9584
"R S Nelson","LA",6212682,13626,4918
"R W Miller","TX",345123,2,435
"RCWMD Badlands Landfill Gas Project","CA","--",0,103
"RED-Rochester, LLC","NY",1041271,11661,2537
"RG Steel Sparrows Point, LLC","MD",87017,74,699
"RS Cogen","LA",1368407,7,753
"Raccoon Creek Energy Center","IL",2443,0,1
"Radford Army Ammunition Plant","VA",282242,2392,602
"Raft River Geothermal Power Plant","ID",1951,"--","--"
"Ralph Green","MO",270,0,1
"Randolph Electric","MA","--",0,84
"Rantoul","IL",261,0,5
"Rapids Energy Center","MN",111325,392,405
"Rathdrum","ID",29231,0,13
"Rathdrum Power LLC","ID",441756,2,58
"Raton","NM",60,0,1
"Ravenswood","NY",1653321,269,706
"Rawhide","CO",2320125,962,1890
"Ray D Nixon","CO",1624979,3570,1879
"Ray Olinger","TX",85843,0,37
"Rayne","LA",327,0,7
"ReEnergy Ashland","ME",122,51,155
"ReEnergy Black River","NY",101150,233,73
"ReEnergy Chateaugay Power Station","NY","--",19,171
"ReEnergy Fort Fairfield","ME","--",46,323
"ReEnergy Livermore Falls","ME","--",49,212
"ReEnergy Lyonsdale Biomass","NY","--",25,177
"ReEnergy Stratton LLC","ME",328,60,420
"Red Bluff","CA",23462,0,545
"Red Bud","IL",180,0,4
"Red Cedar","IA",578,0,2
"Red Cloud","NE",100,0,2
"Red Hawk","AZ",1607065,8,159
"Red Hills Generating Facility","MS",3730617,1603,2285
"Red Oak Power LLC","NJ",1457847,7,142
"Red Shield Envir Old Town Facility","ME",14293,20475,4539
"Red Wing","MN",89475,7,418
"Redbud Power Plant","OK",1698182,9,209
"Redding Power","CA",6107,"--","--"
"Redfield","SD",56,0,1
"Redwood Falls","MN",565,0,12
"Reeves","NM",42820,0,76
"Regional Waste Systems","ME",80283,7,294
"Regional Wastewater Control Facility","CA",8054,0,414
"Reid Gardner","NV",3131990,1130,4210
"Remington","VA",157681,8,76
"Renaissance Power Plant","MI",134190,1,56
"Renick Run Pumping Station 03-04","OH",3,"--","--"
"Rensselaer City Light Plant","IN",719,0,16
"Rensselaer Cogen","NY",1020,0,0
"Rex Brown","MS",64264,0,106
"Rhinelander Mill","WI",236959,2527,559
"Rhode Island Hospital","RI",74337,100,98
"Rhode Island State Energy Center","RI",1196122,6,56
"Rice University","TX",21823,0,60
"Riceland Foods Cogeneration Plant","AR","--",0,26
"Richard Burdette Geothermal","NV",4110,"--","--"
"Richard Gorsuch","OH",1242212,21828,1941
"Richard J Donovan Correctional Facility","CA",392565,2,1078
"Richard M Flynn","NY",524800,36,151
"Richland","OH",2967,0,3
"Richland County Landfill","SC","--",0,44
"Richmond","IN",359,"--","--"
"Richmond Cogen","CA",524138,3,1601
"Richmond Generating Station","PA",536,1,2
"Richmond Refinery TG800","CA","--",1,163
"Ridgeview","WI","--",0,746
"Ridgewood Providence Power","RI","--",1,1853
"Rifle Generating Station","CO",4097,0,10
"Riley Generating Station","MI",129,0,3
"Rio Bravo","NM",2449,0,1
"Rio Bravo Fresno","CA",1779,2,89
"Rio Bravo Jasmin","CA",345508,311,172
"Rio Bravo Poso","CA",334112,275,167
"Rio Bravo Rocklin","CA",671,2,99
"Rio Grande","NM",291608,1,448
"Rio Grande Valley Sugar Growers","TX","--",11,159
"Rio Nogales Power Project","TX",850871,5,220
"Rio Pinar","FL",484,0,3
"Ripon Generation Station","CA",25955,0,2
"River Hills","IA",557,0,2
"River Road Gen Plant","WA",639169,3,65
"River Rouge","MI",3263039,13558,3938
"River Valley","OK",2304422,2366,2431
"Riverbend","NC",501652,3773,491
"Riverside","IA",827356,1741,548
"Riverside (MD)","MD",5865,0,7
"Riverside (MN)","MN",144380,20,40
"Riverside (OK)","OK",1179405,6,2435
"Riverside Energy Center","WI",376572,2,42
"Riverside Energy Resource Center","CA",7361,0,1
"Riverside Generating LLC","KY",30759,0,16
"Riverside Manufacturing","GA",1,"--","--"
"Riverton","KS",659801,4450,1040
"Riverview","TX",2895,0,8
