"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2006&tab=annual_emissions&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 16:25:33 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Mistersky","MI",103916,1,550
"Mitchell (GA)","GA",474871,4672,1656
"Mitchell (WV)","WV",6835884,47179,14875
"Moberly","MO",2142,3,12
"Mobile","NE",36,0,1
"Mobile Energy Services LLC","AL",354769,2136,1130
"Mobile Unit","SD",378,1,8
"Model City Energy Facility","NY","--",0,618
"Modern Innovative Energy LLC","NY","--",0,570
"Modern Landfill Production Plant","PA","--",0,413
"Modular Power LLC","MI",93,0,2
"Mojave Cogen","CA",178107,1,474
"Moline","IL",812,0,2
"Moll Industries Seagrove Division","NC",41,0,1
"Mon Valley Works","PA",23294,26,49
"Mondelez Global LLC","IL",744,0,2
"Monmouth Landfill Gas to Energy","NJ","--",0,82
"Monroe (MI)","MI",16375153,93958,28857
"Monroe (MO)","MO",107,0,2
"Monroe Livingston Gas Recovery","NY","--",0,199
"Monroe Middle School","NC",5,"--","--"
"Montauk","NY",973,1,19
"Montclair Cogen Facility","NJ",25235,0,71
"Monterey One Water","CA","--",0,96
"Montezuma","IA",279,0,6
"Montgomery","MN",2288,3,12
"Montgomery County Resource Recovery","MD",270797,23,541
"Monticello","TX",16265882,70342,13048
"Montpelier","OH",178,0,4
"Montpelier Electric Generating Station","IN",26870,0,22
"Montrose","MO",3342877,10488,5480
"Montville Station","CT",146686,205,166
"Monument","OH",122,0,2
"Moore County","TX",29662,0,36
"Mooreland","OK",171157,1,252
"Moorhead","MN",32,"--","--"
"Moose Lake","MN",44,0,1
"Mora","MN",996,1,21
"Moreau","MO",414,1,2
"Morehead","NC",379,0,2
"Morgan City","LA",28871,0,69
"Morgan Creek","TX",95981,0,28
"Morgan Energy Center","AL",958655,5,113
"Morganton Station 5","NC",19,"--","--"
"Morganton, Parker Road","NC",30,0,1
"Morgantown Energy Facility","WV",588563,1367,282
"Morgantown Generating Plant","MD",6312416,88971,14070
"Morris Cogeneration LLC","IL",329077,4,14
"Morris Genco LLC","IL","--",0,228
"Morton Salt Rittman","OH",157077,2709,940
"Mosaic Co Tampa Facility","FL",292,0,1
"Mosaic Phosphates Uncle Sam","LA","--",0,64
"Moselle","MS",226113,1,494
"Moser Generating Station","PA",2060,2,11
"Mosinee Mill","WI",155777,5619,1480
"Motiva Enterprises Port Arthur Refinery","TX",415439,7,2353
"Mount Clinton","VA",1049,1,9
"Mount Tom","MA",870767,"--","--"
"Mount Tom","MA","--",3765,699
"Mountain","PA",12264,0,40
"Mountain Creek","TX",372400,2,98
"Mountain Lake","MN",53,0,1
"Mountain Village","AK",1910,3,39
"Mountaineer","WV",6303408,28170,6956
"Mountainview Generating Station","CA",1875205,10,145
"Mt Lassen Power","CA","--",10,55
"Mt Pleasant","IA",318,0,6
"Mt Poso Cogeneration","CA",468516,683,247
"Mt Storm","WV",10794274,2848,20379
"Mulberry Cogeneration Facility","FL",185632,1,53
"Mullen","NE",11,"--","--"
"Multitrade Rabun Gap, LLC","GA","--",6,53
"Multitrade of Pittsylvania LP","VA","--",68,333
"Mulvane 2","KS",225,0,4
"Mulvane Power Plant","KS",690,0,16
"Municipal Cogen Plant","CA",6787,0,160
"Municipal Light","AR",73,0,1
"Municipal Power Plant","MI",66,0,2
"Murphy-Brown LLC","NC",10,"--","--"
"Murray Gill","KS",103254,1,267
"Murray Turbine","UT",11048,0,30
"Muscatine Plant #1","IA",1841350,3611,4093
"Muskingum River","OH",6822806,111570,16285
"Muskogee","OK",10465066,25970,15488
"Muskogee Mill","OK",984407,3950,1899
"Mustang","OK",338743,2,1116
"Mustang Station","TX",1007962,5,400
"Mustang Station Unit 4","TX",50605,0,16
"Myrtle Beach","SC",7959,0,34
"Mystic Generating Station","MA",4051053,1895,510
"NAEA Lakewood LLC","NJ",84455,0,22
"NAEA Ocean Peaking Power LLC","NJ",44496,0,12
"NAFTA Region Olefins Complex Cogen Fac","TX",459607,2,1272
"NECCO Co-Generation","MA",12634,0,295
"NEO Freehold Gen LLC","NJ",8999,0,172
"NRG Energy San Diego","CA",1344,0,31
"NRG Norwalk Harbor","CT",337152,584,320
"NRG Rockford I","IL",17216,0,7
"NRG Rockford II Energy Center","IL",15568,0,6
"NRG Sterlington Power","LA",79,"--","--"
"NSB Anaktuvuk Pass","AK",2206,3,44
"NSB Atqasuk Utility","AK",1793,2,36
"NSB Kaktovik Utility","AK",3026,4,60
"NSB Nuiqsut Utility","AK",2840,4,57
"NSB Point Hope Utility","AK",3061,4,61
"NSB Point Lay Utility","AK",1972,3,39
"NSB Wainwright Utility","AK",3249,4,65
"NTC/MCRD Energy Facility","CA",83090,0,226
"NYU Luthern Medical Center","NY",5654,0,145
"Naknek","AK",15548,21,310
"Nalco","IL",9823,0,26
"Nantucket","MA",169,0,1
"Napoleon","OH",93,0,2
"Napoleon Peaking","OH",68,0,1
"Napoleon Peaking Station","OH",255,"--","--"
"Narrows Gas Turbines Generating","NY",183384,0,502
"Nashua Plant","NH","--",0,159
"Nassau Energy Corp","NY",204883,2,229
"Natchitoches","LA",2254,0,3
"Naughton","WY","--",18746,12853
"Naughton","WY",4915421,"--","--"
"Navajo","AZ",16466912,3486,31519
"Naval Hospital Medical Center","CA",13182,0,40
"Naval Station Energy Facility","CA",155986,1,423
"Naval Submarine Base Kings Bay","GA",1328,2,27
"Nearman Creek","KS",1405923,5467,3508
"Nebo Power Station","UT",181992,1,26
"Nebraska City","NE",4466045,13602,8530
"Nebraska City # 1","NE",2496,1,57
"Nebraska City # 2","NE",769,0,18
"Neenah Paper Munising Mill","MI",129884,1054,725
"Neil Simpson","WY",193643,783,413
"Neil Simpson Gas Turbine #2","WY",15355,0,11
"Neil Simpson II","WY",846547,574,748
"Nelson Dewey Generating Station","WI",1498979,13233,2583
"Nelson Plant Generators","AZ",681,1,14
"Neosho","KS",5689,0,9
"Nevada","MO",81,0,0
"Nevada Cogen Assoc#1 GarnetVly","NV",340042,3,1028
"Nevada Cogen Associates 2 Black Mountain","NV",357858,3,1074
"New Boston Generating Station","MA",125031,1,105
"New Castle Plant","PA",1197304,12312,2015
"New Covert Generating Facility","MI",323788,2,26
"New Hampton","IA",387,0,8
"New Hanover County WASTEC","NC",47283,5,196
"New Haven Harbor","CT",353228,603,335
"New Knoxville","OH",13,"--","--"
"New Lisbon","WI",219,0,4
"New Madrid","MO",7515128,13315,26088
"New Mexico State University","NM",21983,0,60
"New Milford Gas Recovery","CT","--",0,37
"New Prague","MN",2816,1,64
"New Roads","LA",51,0,1
"New Ulm","MN",13128,1,35
"New York Methodist Hospital","NY",62811,0,1442
"New York University Central Plant","NY",70554,171,472
"New-Indy Ontario Mill","CA",122572,1,382
"Newark Bay Cogeneration Partnership LP","NJ",18547,0,6
"Newberry","MI",71,0,1
"Newgulf Cogen","TX",11778,0,23
"Newhalen","AK",15,"--","--"
"Newington","NH",248728,1829,300
"Newman","TX",972554,5,1352
"Newman (PA)","PA",34474,75,72
"Newton","IL",7101220,18980,4307
"Niagara Mill","WI",197365,2874,563
"Nichols","TX",713049,4,1023
"Nichols Road Power Plant","CA",185176,29,116
"Nikiski Co-Generation","AK",175248,1,491
"Niles","OH",112,0,2
"Niles Power Plant","OH",964317,10526,3315
"Nine Mile Point","LA",2537835,13,6348
"Nine Springs","WI",185,0,1
"Nippon Dynawave Packaging Longview WA","WA",224919,3629,1265
"Noble Hill Landfill","MO","--",0,8
"Noblesville","IN",78357,0,9
"Nodaway","MO",18286,0,10
"Noorvik","AK",1379,2,28
"North","IA",48,0,1
"North 1st","NY",45755,0,4
"North Branch","WV",620794,787,1096
"North Branch (MN)","MN",695,0,15
"North Denver","NE",752,0,2
"North East Cogeneration Plant","PA",16175,0,11
"North Island Energy Facility","CA",118024,1,275
"North Lake","TX",44580,0,62
"North Loop","AZ",5270,0,14
"North Main Street","CT",720,1,4
"North Midway Cogen","CA",41749,0,106
"North Ninth Street","IL",622,0,14
"North Omaha","NE",3705603,12986,5679
"North Pole","AK",305460,1512,1524
"North Road Peak","SC",933,1,19
"North Shore Towers","NY",22523,4,521
"North Texas","TX",6337,0,15
"North Valmy","NV",3472509,6496,6817
"Northampton Generating Company LP","PA",991830,1216,383
"Northeast (IN)","IN",351,0,1
"Northeast (MI)","MI",2889,0,10
"Northeast (MO)","MO",4894,7,98
"Northeast (WA)","WA",1300,0,4
"Northeastern","OK",8383392,31430,16650
"Northern Neck","VA",1413,2,8
"Northern States Flambeau","WI",2715,0,8
"Northport","NY",3996582,8240,4187
"Northside Generating Station","FL",4292781,6524,2589
"Northway","AK",1110,2,22
"Norton","KS",429,0,11
"Norton Powerhouse","MA",54665,227,334
"Notch Cliff","MD",9224,0,24
"Nottoway Diesel Generating Facility","VA",106,0,2
"Nove Power Plant","CA","--",0,261
"Nucla","CO",818845,1369,1589
"Nunapitchuk","AK",406,1,8
"Nymans Plant Microgrid","AK",8029,11,158
"O H Hutchings","OH",483920,2982,950
"O W Sommers","TX",774205,4,935
"O'Brien Biogas IV LLC","NJ",71,1,63
"OLS Energy Chino","CA",106425,0,293
"Oak Bluffs Diesel Generating Facility","MA",614,1,12
"Oak Point Cogen","LA",95113,0,251
"Oak Ridge LFGTE","IN","--",0,330
"Oakely","KS",530,0,12
"Oakwood Hospital & Medical Center","MI",16,"--","--"
"Oberlin (KS)","KS",12,"--","--"
"Oberlin (OH)","OH",90,0,2
"Ocean County Landfill","NJ","--",0,408
"Ocean State Power","RI",241923,2,55
"Ocean State Power II","RI",213621,2,63
"Oceanside Energy","NY","--",0,63
"Ocotillo","AZ",88246,0,92
"Ocracoke","NC",298,0,6
"Odessa","MO",246,0,5
"Odessa-Ector Power Plant","TX",1870571,10,531
"Offshore Systems","AK",2562,3,51
"Ogden","IA",86,0,2
"Ogdensburg Power","NY",13553,0,2
"Oglesby","IL",3430,0,9
"Oildale Energy LLC","CA",150282,1,411
"Okeelanta Cogeneration","FL",35164,64,368
"Oklahoma Cogeneration Project","OK",206719,2,822
"Oklahoma State University","OK",34985,0,81
"Oklaunion","TX",4131167,3442,6670
"Old Faithful","WY",215,0,4
"Old Hickory Plant","TN",301638,3523,276
"Oleander Power Project LP","FL",242461,3,68
"Olinda Landfill Gas Recovery Plant","CA","--",0,257
"Olive","CA",7244,"--","--"
"Olive View Medical Center","CA",17743,0,48
"Oliver","MI",875,1,18
"Olmsted Waste Energy","MN",30054,0,4
"Omega Hills Gas Recovery","WI","--",1,136
"Oneida Casino","WI",23,0,0
"Oneta Energy Center","OK",464638,3,122
"Onondaga Cogeneration","NY",6769,0,2
"Onondaga County Resource Recovery","NY",161956,13,554
"Onondaga Energy Partners LP","NY","--",0,46
"Ontario LFGTE","NY","--",0,636
"Ontelaunee Energy Center","PA",498905,3,35
"Opryland USA","TN",27280,0,69
"Optim Energy Altura Cogen LLC","TX",1766893,0,1286
"Orange Cogeneration Facility","FL",184262,1,75
"Orca","AK",8659,12,172
"Orchard Park","PA",6668,2,149
"Ord","NE",458,1,9
"Orlando Cogen LP","FL",413105,2,197
"Ormesa I","CA",3325,"--","--"
"Ormesa IE","CA",1198,"--","--"
"Ormesa IH","CA",1154,"--","--"
"Ormesa II","CA",2677,"--","--"
"Ormond Beach","CA",265987,1,18
"Oroville Cogeneration LP","CA",8187,0,194
"Orrtanna","PA",1954,3,11
"Orrville","OH",409681,13271,1005
"Orrville Peaking","OH",133,0,3
"Osage (IA)","IA",653,0,14
"Osage (WY)","WY",392069,1889,841
"Osage City","KS",632,0,14
"Osawatomie","KS",9620,0,2
"Osawatomie City of","KS",15,"--","--"
"Osborne","KS",208,0,5
"Osceola (FL)","FL",295473,2,71
"Osprey Energy Center Power Plant","FL",745390,4,300
"Oswego County Energy Recovery","NY",32359,"--","--"
"Oswego Harbor Power","NY",115690,612,140
"Otay Landfill Gas, LLC","CA","--",0,372
"Ottawa","KS",2277,0,35
"Ottumwa","IA",4655532,12857,6673
"Ouachita","LA",499581,3,92
"Outagamie County Co-Generation Facility","WI","--",0,172
"Overall Road Station","MO",107,0,2
"Owatonna","MN",5783,0,23
"Owensville","MO",119,0,2
"Oxford (KS)","KS",71,0,1
"Oxford (NE)","NE",257,0,7
"Oxford Cogeneration Facility","CA",2915,0,8
"Oxnard","CA","--",0,376
"Oxnard","CA",275034,1,737
"Oxnard Wastewater Treatment Plant","CA",918,0,187
"Oyster Creek Unit VIII","TX",1175011,7,3647
"P L Bartow","FL",1411852,11402,2671
"PCS Phosphate","NC","--",0,150
"PE Berkeley","CA",133602,0,366
"PERC LLC","WA","--",0,5
"PInova Inc","GA",10241,32,275
"PPG Powerhouse C","LA",1069428,14,5153
"PSEG Bayonne Generating Station","NJ",82,0,0
"PSEG Burlington Generating Station","NJ",117911,1,150
"PSEG Edison Generating Station","NJ",89687,1,120
"PSEG Essex Generating Station","NJ",201638,1,372
"PSEG Hudson Generating Station","NJ",2945586,17880,6767
"PSEG Kearny Generating Station","NJ",136382,1,178
"PSEG Linden Generating Station","NJ",470015,4,99
"PSEG Mercer Generating Station","NJ",2903199,13170,3530
"PSEG National Park Generating Station","NJ",259,0,2
"PSEG Salem Generating Station","NJ",1133,0,1
"PSEG Sewaren Generating Station","NJ",138754,72,120
"PWD Northwest Facility","PA","--",0,26
"Pacific Oroville Power Inc","CA","--",20,114
"Pacific-Ultrapower Chinese Station","CA","--",2,69
"Packaging Corp of America","TN",318180,4533,8
"Packaging of America Tomahawk Mill","WI",238572,5867,826
"Paddys Run","KY",52289,0,31
"Painesville","OH",295550,6631,712
"Palaau Power","HI",28254,39,563
"Palm Beach Renewable Energy Facility 1","FL",274987,461,1087
"Palmyra Municipal","MO",302,0,7
"Palmyra Municipal 2","MO",959,0,23
"Palomar Energy","CA","--",5,0
"Palomar Energy","CA",922643,0,57
"Palomar Medical Center","CA",964,0,22
"Palos Verdes Gas to Energy","CA",2387,1,52
"Panduit Tinley Park","IL",81,0,2
"Panoche Peaker","CA",5845,0,16
"Panther Creek Energy Facility","PA",835928,17,506
"Paper Pak Industries","CA",3271,0,70
"Papillion Creek Wastewater","NE",1540,0,166
"Par Sterile Products","MI",17135,0,48
"Paradise","KY",13989206,76137,39030
"Paragould Reciprocating","AR",3488,0,82
"Paragould Turbine","AR",1885,0,5
"Paris (KY)","KY",932,1,19
"Paris (WI)","WI",48110,0,31
"Paris Energy Center","TX",226944,2,1137
"Park 500 Philip Morris USA","VA",245567,1220,440
"Parkside","IL",41,0,1
"Parr GT","SC",2741,0,7
"Partnership Station","FL",1183,0,27
"Pasadena","TX",3520,0,10
"Pasadena Cogeneration","TX",1123883,5,247
"Pascagoula Cogen","MS","--",1,147
"Pasco Cnty Solid Waste Resource Recovery","FL",132725,239,491
"Pastoria Energy Facility, LLC","CA",1771917,9,92
"Paulding","MS",87,0,0
"Paulsboro Refinery","NJ",401211,61,456
"Pawhuska","OK",245,0,5
"Pawnee","CO",3831216,11859,4176
"Pawtucket Power Associates","RI",13124,1,3
"Paxton Creek Cogeneration","PA",2079,0,49
"Payson","UT",2153,0,49
"Pea Ridge","FL",23466,0,64
"Pearl Station","IL",185643,75,524
"Pearsall","TX",31056,0,62
"Pebbly Beach","CA",25524,36,520
"Pedricktown Cogeneration Company LP","NJ",44861,0,11
"Pelican","AK",506,1,10
"Pella","IA",151107,392,222
"Pella Peaking","IA",254,0,5
"Pender","NE",97,0,2
"Peno Creek","MO",53159,0,42
"Penobscot Energy Recovery","ME",100315,9,421
"Pensacola Florida Plant","FL",391070,2803,6083
"Peoples Generating Station","MI","--",0,172
"Perham Incinerator","MN",14688,"--","--"
"Perma Treat Corporation","ME","--",1,10
"Permian Basin","TX",598343,18,887
"Perryman","MD",62765,2,62
"Perryville Power Station","LA",816342,4,75
"Perryville Power Station","LA","--",0,13
"Peru (IL)","IL",317,0,4
"Peru (IN)","IN",29258,415,70
"Petersburg","AK",762,1,15
"Pfizer Groton Plant","CT",151252,216,76
"Pheasant Run Landfill Gas Recovery","WI","--",0,888
"Phelps Dodge Chicago Rod","IL",4,"--","--"
"Phelps Dodge Refining","TX",38187,0,105
"Philadelphia","MD",13129,22,71
"Philadelphia Refinery","PA",182063,23,736
"Philadelphia Water Department Southwest","PA","--",0,11
"Philip Sporn","WV",4687419,36053,8382
"Phillips","FL",24146,109,416
"Phillips 66 Carbon Plant","CA",270844,390,842
"Phillips 66 Rodeo Refinery","CA",113048,2,769
"Picway","OH",285278,5843,688
"Pinckneyville","IL",56503,0,47
"Pine Bluff Energy Center","AR",589469,3,173
"Pine Bluff Mill","AR",88244,3089,1477
"Pine Street","MI",24,0,0
"Pine Tree Acres","MI","--",0,480
"Pinelawn Power LLC","NY",201190,1,10
"Pinellas County Resource Recovery","FL",394561,37,1533
"Pinetree Power","NH","--",30,261
"Pinetree Power Fitchburg","MA","--",13,61
"Pinetree Power Tamworth","NH","--",42,239
"Pineville Delivery 2","NC",7,"--","--"
"Pineville Mill","LA",61125,1582,548
"Piney Creek Project","PA",188107,24,214
"Pioneer Valley Resource Recovery","MA",45603,48,50
"Piqua Power Plant","OH",19,"--","--"
"Pirkey","TX",4711134,2396,3802
"Pitchess Cogen Station","CA",97344,0,273
"Pittsburg Power","CA",276817,1,24
"Pittsburg Power Plant","CA",130601,1,382
"Pittsfield","IL",147,0,3
"Pittsfield Generating LP","MA",55872,1,10
"Pixelle Specialty Solutions LLC - Chillicothe Facility","OH",680148,32294,542
"Pixelle Specialty Solutions LLC - Spring Grove Facility","PA",817438,8335,1575
"Placid 12","MI",372,1,7
"Plains End","CO",22037,0,492
"Plainview Muncipal Power","NE",41,0,1
"Plant 31 Paper Mill","LA",291038,2785,1877
"Plant Four","MI",1841,3,10
"Plant No 1 Freeport","NY",527,1,11
"Plant No 1 Orange County","CA",691,0,758
"Plant No 2 Freeport","NY",24127,0,3
"Plant No 2 Orange County","CA",8680,0,1320
"Plant X","TX",758308,4,925
"Plaquemine","LA",213,0,0
"Plaquemine Cogeneration Plant","LA",2222517,7,320
"Platte","NE",698456,2392,1364
"Pleasant Hill","IA",18519,0,8
"Pleasant Prairie","WI",7876109,25915,7919
"Pleasant Valley (MN)","MN",198392,2,153
"Pleasant Valley (VA)","VA",821,1,6
"Pleasants Energy LLC","WV",22274,1,8
"Ples I","CA",2365,"--","--"
"Plummer Cogen","ID","--",6,49
"Plymouth State College Cogeneration","NH",10634,39,191
"Point Beach Nuclear Plant","WI",227,0,1
"Point Comfort Operations","TX",881802,4,1997
"Polk","FL",1682882,832,380
"Ponca","OK",1095,0,37
"Ponca City","OK",49280,0,130
"Ponca City Refinery","OK","--",2,355
"Ponca Diesel","OK",710,0,16
"Ponton Diesel Generating Facility","VA",102,0,2
"Poplar Bluff Generating Station","MO",3760,1,79
"Port Allen (HI)","HI",166123,417,2654
"Port Allen (LA)","LA",57400,1,262
"Port Arthur Texas Refinery","TX",197094,1,525
"Port Edwards Mill","WI",222978,1376,483
"Port Everglades","FL",2324334,8430,4830
"Port Jefferson","NY",985228,1805,693
"Port Neches Plant","TX",203406,1,551
"Port Townsend Paper","WA",124370,1055,389
"Port Washington Generating Station","WI",452872,2,67
"Port Wentworth Mill","GA",8043,1828,815
"Portage","MI",11453,15,62
"Portland","FL",5,"--","--"
"Portland (PA)","PA",2095505,27838,3046
"Portola","CA",45,0,1
"Portside Energy","IN",223901,1,23
"Portsmouth Genco LLC","VA",952544,4943,576
"Possum Point","VA",832916,925,407
"Potomac River","VA",1209771,2883,1694
"Potrero Power","CA",341434,2,40
"Potter Station 2","MA",8054,0,8
"Pouch","NY",36046,0,3
"Powell Valley","TN",1039,1,21
"Power Island","TX",192534,1,570
"Power Station 4","TX",430985,3,1314
"Powerlane Plant","TX",28474,0,32
"Powerton","IL",8143511,18017,23170
"Powertrain Warren General Motors","MI",11220,0,31
"Prairie Creek","IA",716438,3339,2226
"Prairie View I & II LFGTE","IN","--",0,330
"Pratt","KS",903,0,2
"Pratt & Whitney","CT",86448,0,18
"Pratt 2","KS",438,0,9
"Presence Saint Mary of Nazareth Hospital","IL",29,0,1
"Presque Isle","MI",3794887,14981,6599
"Preston (IA)","IA",94,0,2
"Preston (MN)","MN",163,0,4
"Pretlow","VA",269,0,5
"Prima Plant","CA","--",0,471
"Primary Childrens Medical Center","UT",2898,0,65
"Primghar","IA",5,"--","--"
"Princeton (IL)","IL",952,1,20
"Princeton (MN)","MN",566,1,11
"Procter & Gamble Cincinnati Plant","OH",229535,1777,385
"Procter & Gamble Mehoopany Mill","PA",279155,1,268
"Project Orange Associates LP","NY",180652,1,92
"Prospect Municipal","OH",8,"--","--"
"Provo","UT",967,0,23
"Pryor Power Plant","OK",207754,2,911
"Pueblo","CO",14110,1,47
"Puente Hills Energy Recovery","CA","--",4,311
"Pulliam","WI",2714589,9860,7405
"Pulp Mill Power House","CA",29016,1211,151
"Puna","HI",134326,1371,352
"Puna Geothermal Venture I","HI",5454,"--","--"
"Purdue University","IN",356818,2297,247
"Putnam","FL",530214,3,1580
"Putnam (MI)","MI",714,1,14
"Pyramid","NM",20101,1,17
"Quad Cities","IL","--",0,86
"Quantum Auburndale Power LP","FL",288493,2,133
"Quantum Choctaw Power LLC","MS",40166,0,21
"Quantum Lake Power LP","FL",195644,1,528
"Quantum Pasco Power LP","FL",201108,2,1003
"Quindaro","KS",1199626,4159,3162
"R D Green","KY",4113596,2327,5589
"R D Morrow","MS",2659565,11308,7164
"R Gallagher","IN",2563836,46103,3845
"R M Heskett","ND",593560,1665,604
"R M Schahfer","IN",10225665,32575,13383
"R S Nelson","LA",6638500,15826,5398
"R W Miller","TX",474334,3,543
"RCWMD Badlands Landfill Gas Project","CA","--",0,92
"RED-Rochester, LLC","NY",1392017,14311,3719
"RG Steel Sparrows Point, LLC","MD",104261,334,831
"RS Cogen","LA",1452246,8,678
"Raccoon Creek Energy Center","IL",8866,0,2
"Radford Army Ammunition Plant","VA",278564,2691,578
"Raleigh CO2 Plant","IL",9216,0,218
"Ralph Green","MO",12881,0,36
"Randolph Electric","MA","--",0,116
"Randolph Road","WA",51,0,1
"Rantoul","IL",1167,2,23
"Rapids Energy Center","MN",91478,314,309
"Rathdrum","ID",14842,0,5
"Rathdrum Power LLC","ID",379593,2,46
"Raton","NM",5514,26,31
"Ravenswood","NY",1815138,1046,1569
"Rawhide","CO",2173525,855,1815
"Ray D Nixon","CO",1625735,3518,2170
"Ray Olinger","TX",338069,2,134
"Rayne","LA",71,0,1
"ReEnergy Ashland","ME",472,629,831
"ReEnergy Black River","NY",520899,47,460
"ReEnergy Chateaugay Power Station","NY","--",16,137
"ReEnergy Fort Fairfield","ME","--",43,306
"ReEnergy Livermore Falls","ME","--",36,125
"ReEnergy Lyonsdale Biomass","NY","--",26,186
"ReEnergy Stratton LLC","ME",4846,26,161
"Red Bluff","CA",2858,0,66
"Red Bud","IL",131,0,3
"Red Cedar","IA",1676,0,5
"Red Cloud","NE",298,0,6
"Red Hawk","AZ","--",5,34
"Red Hawk","AZ",1939310,5,134
"Red Hills Generating Facility","MS",3588130,1950,1917
"Red Oak Power LLC","NJ",628003,3,90
"Red Shield Envir Old Town Facility","ME","--",28,8
"Red Wing","MN",74929,6,353
"Redbud Power Plant","OK",1337461,7,170
"Redding Power","CA",110046,1,2
"Redfield","SD",114,0,3
"Redwood Falls","MN",599,0,14
"Reeves","NM",38309,0,73
"Regional Waste Systems","ME",72127,7,274
"Regional Wastewater Control Facility","CA",5916,0,432
"Reid Gardner","NV",3952972,1828,7841
"Remington","VA",67501,2,22
"Renaissance Power Plant","MI",160750,1,68
"Rensselaer City Light Plant","IN",449,0,10
"Rensselaer Cogen","NY",3617,0,1
"Rex Brown","MS",125688,1,357
"Reynolds","IL",439,1,2
"Rhinelander Mill","WI",238895,2302,586
"Rhode Island Hospital","RI",69784,454,155
"Rhode Island State Energy Center","RI",1061486,5,74
"Rice University","TX",25859,0,71
"Riceland Foods Cogeneration Plant","AR","--",0,32
"Richard Burdette Geothermal","NV",3994,"--","--"
"Richard Gorsuch","OH",1381612,21681,2442
"Richard J Donovan Correctional Facility","CA",32929,0,97
"Richard M Flynn","NY",502793,15,131
"Richland","OH",22011,0,16
"Richland County Landfill","SC","--",0,18
"Richmond","IN",1774,0,2
"Richmond Cogen","CA",528725,4,2063
"Richmond Generating Station","PA",8124,0,24
"Richmond Refinery TG800","CA","--",1,122
"Ridgeview","WI","--",0,320
"Ridgewood Providence Power","RI","--",1,2011
"Ridgewood/Byron Power Partners","CA",4657,0,105
"Rifle Generating Station","CO","--",0,49
"Rifle Generating Station","CO",23829,0,61
"Riley Generating Station","MI",449,0,10
"Rincon Facility","CA",11863,0,31
"Rio Bravo","NM",22633,0,13
"Rio Bravo Fresno","CA","--",2,84
"Rio Bravo Jasmin","CA",322640,716,160
"Rio Bravo Poso","CA",340471,748,167
"Rio Bravo Rocklin","CA","--",2,84
"Rio Grande","NM",381769,2,646
"Rio Grande Valley Sugar Growers","TX",7335,15,237
"Rio Nogales Power Project","TX",1537078,8,336
"Rio Pinar","FL",636,1,3
"Ripon Generation Station","CA",4030,0,1
"Rittman Paperboard","OH",58667,1494,143
"River Hills","IA",2529,0,7
"River Road Gen Plant","WA",495681,4,51
"River Rouge","MI",2971671,12072,3599
"River Valley","OK",2593223,4208,2517
"Riverbend","NC",1824220,13742,2106
"Riverdale Mills","MA",135,1,2
"Riverside","IA",835867,2032,632
"Riverside (MD)","MD",15932,0,42
"Riverside (MN)","MN",1865701,9123,8939
"Riverside (OK)","OK",1390083,7,3103
"Riverside Energy Center","WI",413179,2,50
"Riverside Energy Resource Center","CA",31915,0,4
"Riverside Generating LLC","KY",14974,0,7
"Riverside Manufacturing","GA",7,"--","--"
"Riverton","KS",672088,5274,1445
"Riverview","TX",3316,0,9
"Riverview Energy Center","CA",9709,0,1
"Riverwood International Macon Mill","GA",203018,3130,1227
"Riveside Resource Recovery LLC","IL","--",0,84
"Riviera","FL",1386425,4753,3240
"Roanoke Valley Energy Facility I","NC",1229250,588,1594
"Roanoke Valley Energy Facility II","NC",373304,179,259
"Robbins Lumber","ME",430,6,52
"Robert A Reid","KY",144729,3348,412
"Robert E Ritchie","AR",14,"--","--"
"Robert Mueller Energy Center","TX",1070,0,3
"Robert P Mone Plant","OH",38202,0,8
"Robins","GA",16403,2,12
"Rochester 3","NY",237,0,1
"Rochester 7","NY",1185948,17699,1916
"Rochester 9","NY",251,0,1
"Rock Lake CT","MN",237,0,1
"Rock Rapids","IA",20,"--","--"
"Rock River","WI",39831,1,56
"Rock-Tenn Mill","AL",121096,2394,585
"RockGen Energy Center","WI",96773,0,20
"RockTenn Coshocton Mill","OH",18075,126,557
"Rockford","IA",37,0,1
"Rockford Electric","IL","--",0,99
"Rockingham County CT Station","NC",96145,0,35
"Rockingham County CT Station","NC","--",0,0
"Rockport","IN",18703841,75790,25514
"Rockport (MO)","MO",20,"--","--"
"Rockwood","CA",3029,1,9
"Rocky Ford","CO",1494,2,31
"Rocky Mountain Energy Center","CO",1105053,6,80
"Rocky River (SC)","SC",24,0,0
"Rocky Road Power LLC","IL",27931,0,17
"Rokeby","NE",19921,0,18
"Rolling Hills Generating","OH",10782,0,4
"Rolls Royce","IN",333,0,46
"Roosevelt Biogas 1","WA","--",0,731
"Rosemary Power Station","NC",64201,0,69
"Roseton Generating Facility","NY",364444,1985,434
"Roseville","CA",3313,0,9
"Rousselot Inc","MA",57221,139,122
"Rowan","NC",304120,2,60
