"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2010&tab=annual_emissions&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 17:09:01 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","State","CO2 Emissions (tons)","SO2 Emissions (tons)","NOX Emissions (tons)"
"Mesquite Creek LFGTE Project","TX","--",0,20
"Mesquite Generating Station Block 2","AZ",2980842,15,219
"Mesquite Lake Water & Power Plant 1","CA","--",18,104
"Metcalf Energy Center","CA",971612,5,64
"Metro Gas Recovery","WI","--",0,372
"Metro Methane Recovery Facility","IA","--",0,633
"Metro Wastewater Reclamation District","CO","--",0,147
"Mexico","MO",112,1,1
"Miami Dade County Resource Recovery Fac","FL",321806,29,825
"Miami Fort","OH",8092403,22634,5281
"Miami Wabash","IN",267,0,1
"Michigan City","IN",2256604,8827,1053
"Michigan Power LP","MI",527129,3,180
"Michoud","LA",1115437,6,1519
"Mickleton Station","NJ",1404,0,16
"Mid Valley Plant","CA","--",0,259
"Mid-Georgia Cogeneration Facility","GA",81134,2,36
"Mid-Set Cogeneration","CA",209334,1,559
"Middle Point Landfill Gas Recovery","TN","--",0,59
"Middle Station","NJ",2641,0,4
"Middlesex Generating Facility","NJ","--",1,142
"Middletown","CT",230085,148,386
"Midland Cogeneration Venture","MI",1949387,10,1662
"Midlothian Energy Facility","TX",1243477,6,148
"Midulla Generating Station","FL",1226579,12,414
"Midway Peaking LLC","CA",22923,0,4
"Midway Sunset Cogen","CA",1139749,6,3081
"Miki Basin","HI",14988,10,301
"Milagro Cogeneration Plant","NM",117040,2,79
"Milam Gas Recovery","IL","--",0,229
"Miles City GT","MT",1033,0,3
"Milford","IA",63,0,1
"Milford Power LP","MA",181942,1,44
"Milford Power Project","CT",1331387,7,85
"Mill Creek (KY)","KY",10315467,24615,7715
"Mill Creek (SC)","SC",62675,0,16
"Millcreek Power Generation","UT",29603,0,12
"Millennium Power","MA",773350,4,68
"Milliken Plant","CA","--",0,276
"Milton L Kapp","IA",971907,3140,490
"Milton R Young","ND",4809919,24584,10528
"Milwaukee County","WI",138977,483,347
"Minden","LA",142,0,0
"Mingo Junction Energy Center","OH",5874,2,390
"Minneapolis City of","KS",282,0,7
"Minnesota River","MN",607,0,0
"Mint Farm Generating Station","WA",547999,3,38
"Mira Loma Peaker","CA",3095,0,0
"Miramar","CA",1979,0,5
"Miramar Energy Facility","CA",48497,0,7
"Mississippi Baptist Medical Center","MS",19736,0,53
"Missouri Avenue","NJ",2416,1,2
"Missouri City","MO",59614,1748,150
"Missouri River Wastewater Treatment","NE",102,0,246
"Mistersky","MI",68863,0,56
"Mitchell (GA)","GA",113671,844,345
"Mitchell (WV)","WV",9312660,4035,2468
"Moberly","MO",661,3,8
"Mobile","NE",34,0,1
"Mobile Energy Services LLC","AL",229949,970,1094
"Mobile GT","CA",4785,3,26
"Mobile Unit","SD",38,0,1
"Model City Energy Facility","NY","--",0,607
"Model Gas Power Station","OH","--",0,182
"Modern Innovative Energy LLC","NY","--",0,620
"Modern Landfill Production Plant","PA","--",0,489
"Mojave Cogen","CA",198250,1,537
"Moline","IL",256,0,1
"Mon Valley Works","PA",22283,25,34
"Mondelez Global LLC","IL",2322,0,6
"Monmouth Landfill Gas to Energy","NJ","--",1,126
"Monroe (MI)","MI",17790172,43189,15235
"Monroe (MO)","MO",78,0,1
"Monroe Generating Station","NC",10045,0,27
"Monroe Livingston Gas Recovery","NY","--",0,144
"Monroe Middle School","NC",33,0,1
"Mont Belvieu Cogeneration Unit","TX",126127,1,346
"Montauk","NY",1343,1,27
"Montclair Cogen Facility","NJ",25298,0,69
"Monterey One Water","CA","--",0,113
"Montezuma","IA",307,0,7
"Montgomery","MN",153,0,1
"Montgomery County Oaks LFGE Plant","MD","--",0,209
"Montgomery County Resource Recovery","MD",232272,21,493
"Monticello","TX",14546868,52431,9527
"Montpelier","OH",80,0,2
"Montpelier Electric Generating Station","IN",57601,0,43
"Montrose","MO",3368204,10659,5383
"Montville Station","CT",80888,88,76
"Monument","OH",19,0,0
"Moore County","TX",51653,0,37
"Mooreland","OK",288699,1,343
"Moorhead","MN",14,0,0
"Moose Lake","MN",24,0,0
"Mora","MN",406,0,9
"Moreau","MO",123,1,2
"Morehead","NC",233,0,1
"Moretown","VT","--",0,380
"Morgan City","LA",27155,0,21
"Morgan Creek","TX",32854,5,152
"Morgan Energy Center","AL",1594549,8,114
"Morganton Station 5","NC",26,0,0
"Morganton, Parker Road","NC",26,0,0
"Morgantown Energy Facility","WV",530674,893,711
"Morgantown Generating Plant","MD",6356046,4786,1696
"Morris Cogeneration LLC","IL",317679,2,41
"Morris Genco LLC","IL","--",0,227
"Morton Salt Rittman","OH",49245,365,290
"Moselle","MS",173476,1,398
"Moser Generating Station","PA",2306,2,13
"Mosinee Mill","WI",143050,1888,589
"Motiva Enterprises Port Arthur Refinery","TX",363370,5,1682
"Mount Clinton","VA",776,1,8
"Mount Tom","MA",402999,499,260
"Mountain","PA",6202,19,25
"Mountain Creek","TX",443045,2,76
"Mountain Lake","MN",32,0,1
"Mountain View","PA",1618,1,64
"Mountain Village","AK",2113,0,44
"Mountaineer","WV",7377367,2946,1887
"Mountainview Generating Station","CA",2418028,12,96
"Mt Lassen Power","CA","--",10,56
"Mt Pleasant","IA",398,0,8
"Mt Poso Cogeneration","CA",313104,129,199
"Mt Storm","WV",9771669,3651,3901
"Mulberry Cogeneration Facility","FL",183155,1,52
"Mullen","NE",11,0,0
"Multitrade Rabun Gap, LLC","GA","--",24,168
"Multitrade of Pittsylvania LP","VA","--",84,415
"Mulvane Power Plant","KS",89,0,2
"Municipal Cogen Plant","CA",1481,0,35
"Municipal Power Plant","MI",42,0,1
"Murphy-Brown LLC","NC",22,0,0
"Murray Gill","KS",139093,1,297
"Murray Turbine","UT",5134,0,14
"Muscatine Plant #1","IA",1547696,1754,2829
"Muskingum River","OH",6350958,89372,8094
"Muskogee","OK",8682166,21962,13661
"Muskogee Mill","OK",894407,1980,1545
"Mustang","OK",455596,2,1114
"Mustang Station","TX",796519,4,295
"Mustang Station Unit 4","TX",46209,0,12
"Myrtle Beach","SC",1827,12,30
"Mystic Generating Station","MA",3684859,21,344
"NAEA Lakewood LLC","NJ",145039,1,33
"NAEA Ocean Peaking Power LLC","NJ",121896,1,31
"NAFTA Region Olefins Complex Cogen Fac","TX",367788,2,997
"NECCO Co-Generation","MA",13141,0,299
"NEO Freehold Gen LLC","NJ",8037,0,173
"NGP Blue Mountain I LLC","NV",6876,"--","--"
"NIH Cogeneration Facility","MD",79160,0,217
"NRG Energy San Diego","CA",1152,0,27
"NRG Norwalk Harbor","CT",72982,126,72
"NRG Rockford I","IL",5849,0,3
"NRG Rockford II Energy Center","IL",9609,0,3
"NRG Sterlington Power","LA",189,0,1
"NSB Anaktuvuk Pass","AK",2898,2,57
"NSB Atqasuk Utility","AK",2563,2,51
"NSB Kaktovik Utility","AK",3455,2,68
"NSB Point Hope Utility","AK",4221,3,84
"NSB Point Lay Utility","AK",2818,2,56
"NSB Wainwright Utility","AK",4937,3,98
"NTC/MCRD Energy Facility","CA",89135,0,245
"NYU Luthern Medical Center","NY",5654,0,145
"Naknek","AK",14479,10,287
"Nalco","IL",18024,0,50
"Nantucket","MA",218,0,1
"Napoleon","OH",27,0,1
"Napoleon Peaking","OH",38,0,1
"Napoleon Peaking Station","OH",452,0,0
"Narrows Gas Turbines Generating","NY",102605,6,301
"Nashua Plant","NH","--",0,335
"Nassau Energy Corp","NY",234902,3,278
"Naughton","WY",5418527,18365,12915
"Navajo","AZ",15444191,4625,22159
"Naval Hospital Medical Center","CA",12707,0,35
"Naval Station Energy Facility","CA",182593,1,504
"Naval Submarine Base Kings Bay","GA",1172,1,24
"Nearman Creek","KS",1608032,5558,3524
"Nebo Power Station","UT",203542,1,27
"Nebraska City","NE",8008459,12969,8011
"Nebraska City # 1","NE",256,0,6
"Nebraska City # 2","NE",24,0,1
"Neenah Paper Munising Mill","MI",121379,854,678
"Neil Simpson","WY",215794,830,467
"Neil Simpson Gas Turbine #2","WY",1120,0,1
"Neil Simpson II","WY",822308,507,575
"Nelson Dewey Generating Station","WI",1295518,12201,2795
"Nelson Plant Generators","AZ",238,0,5
"Neptune Gas Processing Plant","LA",3743,0,9
"Nevada","MO",102,0,1
"Nevada Cogen Assoc#1 GarnetVly","NV",345868,2,871
"Nevada Cogen Associates 2 Black Mountain","NV",362927,2,861
"Nevada Solar One","NV",784,0,4
"New Bern","NC",945,1,226
"New Castle Plant","PA",742268,8846,1488
"New Covert Generating Facility","MI",899992,4,54
"New Hampton","IA",269,0,6
"New Hanover County WASTEC","NC",13531,3,116
"New Haven Harbor","CT",140753,233,116
"New Knoxville","OH",8,0,0
"New Lisbon","WI",18,0,0
"New Madrid","MO",7322652,13644,3259
"New Mexico State University","NM",26230,0,72
"New Milford Gas Recovery","CT","--",0,187
"New Prague","MN",607,0,14
"New Roads","LA",168,0,4
"New Ulm","MN",13332,0,33
"New York Methodist Hospital","NY",6522,0,150
"New York University Central Plant","NY",8548,5,159
"New-Indy Ontario Mill","CA",194300,1,680
"Newark America Mill","MA",37532,0,87
"Newark Bay Cogeneration Partnership LP","NJ",180816,1,33
"Newberry","MI",546,0,10
"Newgulf Cogen","TX",5149,0,9
"Newhalen","AK",389,0,8
"Newington","NH",177786,289,164
"Newman","TX",1206576,6,1683
"Newman (PA)","PA",29749,0,69
"Newton","IL",7683764,21321,3480
"Nichols","TX",562772,3,634
"Nichols Road Power Plant","CA",188170,12,122
"Nikiski Co-Generation","AK",180925,1,507
"Niland Gas Turbine Plant","CA",15013,0,1
"Niles","OH",32,0,1
"Niles Power Plant","OH",470645,10189,1826
"Nine Mile Point","LA",2797881,14,7317
"Nine Springs","WI",152,0,0
"Nippon Dynawave Packaging Longview WA","WA",272129,3711,1201
"Noatak","AK",1480,0,31
"Noble Hill Landfill","MO","--",0,250
"Noblesville","IN",113513,1,22
"Nodaway","MO",4045,0,3
"Noorvik","AK",1225,0,25
"North","IA",68,0,1
"North 1st","NY",30779,0,3
"North Branch (MN)","MN",39,0,1
"North Brawley Geothermal Plant","CA",4562,"--","--"
"North Denver","NE",402,0,1
"North East Cogeneration Plant","PA",1531,0,1
"North Island Energy Facility","CA",167999,1,7
"North Loop","AZ",553,0,2
"North Main Street","CT",412,0,1
"North Midway Cogen","CA",19616,0,50
"North Ninth Street","IL",1564,0,35
"North Omaha","NE",3410738,9539,6138
"North Pole","AK",328806,538,1545
"North Road Peak","SC",198,0,4
"North Valmy","NV",2899889,5725,4572
"Northampton Generating Company LP","PA",801200,466,361
"Northeast (IN)","IN",44,0,0
"Northeast (MI)","MI",1421,1,7
"Northeast (MO)","MO",2591,1,20
"Northeast (WA)","WA",657,0,2
"Northeastern","OK",7812241,16839,13514
"Norther Tier Landfill","PA","--",0,154
"Northern Neck","VA",1703,1,9
"Northern States Flambeau","WI",81,0,0
"Northport","NY",2450070,1657,2127
"Northside Generating Station","FL",4039310,3725,2186
"Northway","AK",991,1,20
"Norton","KS",10,0,0
"Norton Powerhouse","MA",45061,212,208
"Notch Cliff","MD",16533,0,46
"Nottoway Diesel Generating Facility","VA",115,0,2
"Nove Power Plant","CA","--",0,226
"Novo BioPower Plant","AZ",1885,18,192
"Nucla","CO",560646,841,1063
"Nueces Bay","TX",785275,4,95
"Nymans Plant Microgrid","AK",429,0,9
"O H Hutchings","OH",225317,1274,433
"O W Sommers","TX",496131,3,506
"OLS Energy Chino","CA",108662,1,300
"Oak Bluffs Diesel Generating Facility","MA",2870,2,57
"Oak Grove (TX)","TX",3999027,2204,2433
"Oak Grove Power Producers","KS","--",0,59
"Oak Point Cogen","LA",93516,0,238
"Oak Ridge LFGTE","IN","--",0,293
"Oakely","KS",39,0,1
"Oakwood Hospital & Medical Center","MI",43,0,1
"Oberlin (OH)","OH",183,0,4
"Ocean County Landfill","NJ","--",0,469
"Ocean State Power","RI",333183,2,81
"Ocean State Power II","RI",306635,2,89
"Ocotillo","AZ",35828,0,45
"Ocracoke","NC",263,0,5
"Odessa","MO",102,0,2
"Odessa-Ector Power Plant","TX",1201324,7,678
"Ogden","IA",46,0,1
"Oildale Energy LLC","CA",161648,1,441
"Okeelanta Cogeneration","FL",11259,58,379
"Oklahoma Cogeneration Project","OK",190433,1,531
"Oklahoma State University","OK",36472,0,82
"Oklaunion","TX",3732397,3163,5892
"Old Faithful","WY",142,0,3
"Old Hickory Plant","TN",4373,0,45
"Oleander Power Project LP","FL",352314,20,118
"Olinda Landfill Gas Recovery Plant","CA","--",0,486
"Olive","CA",11271,0,0
"Olive View Medical Center","CA",16192,0,41
"Oliver","MI",526,0,11
"Olmsted Waste Energy","MN",33102,3,12
"Omega Hills Gas Recovery","WI","--",1,141
"Oneida Casino","WI",1,0,0
"Oneta Energy Center","OK",1083912,6,349
"Onondaga County Resource Recovery","NY",141955,12,501
"Ontario LFGTE","NY","--",0,567
"Ontelaunee Energy Center","PA",867685,5,58
"Optim Energy Altura Cogen LLC","TX",1816277,10,273
"Orange Cogeneration Facility","FL",155935,1,59
"Orange Grove Peaking Facility","CA",33122,0,6
"Orca","AK",7027,5,148
"Orchard Park","PA",5855,0,135
"Ord","NE",213,0,5
"Orlando Cogen LP","FL",385452,2,172
"Ormesa I","CA",2385,"--","--"
"Ormesa IH","CA",1014,"--","--"
"Ormesa II","CA",2504,"--","--"
"Ormond Beach","CA",81004,0,5
"Oroville Cogeneration LP","CA",7972,0,188
"Orrtanna","PA",1497,1,8
"Orrville","OH",451542,12498,1094
"Orrville Peaking","OH",45,0,1
"Osage (IA)","IA",79,0,2
"Osage (WY)","WY",220751,1161,484
"Osage City","KS",49,0,1
"Osawatomie","KS",1373,0,0
"Osawatomie City of","KS",6,0,0
"Osborne","KS",14,0,0
"Osceola (FL)","FL",173204,5,61
"Osprey Energy Center Power Plant","FL",842537,4,82
"Oswego County Energy Recovery","NY",30598,1,5
"Oswego Harbor Power","NY",61614,328,80
"Otay Landfill Gas, LLC","CA","--",0,724
"Otay Mesa Generating Project","CA",830211,4,39
"Otsego Mill Power Plant","MI",36376,0,10
"Ottawa","KS",1846,0,37
"Ottawa County Project","OH","--",0,290
"Ottumwa","IA",3963763,12212,3068
"Ouachita","LA",465636,2,73
"Outagamie County Co-Generation Facility","WI","--",0,220
"Overall Road Station","MO",21,0,0
"Owatonna","MN",262,0,1
"Owensville","MO",19,0,0
"Oxford (KS)","KS",3,0,0
"Oxford (NE)","NE",62,0,1
"Oxnard","CA",301949,1,818
"Oxnard Paper Mill","CA",117124,1,315
"Oxnard Wastewater Treatment Plant","CA",8827,0,224
"Oyster Creek Unit VIII","TX",1203929,7,3366
"P L Bartow","FL",2801744,31,458
"PE Berkeley","CA",130705,1,350
"PInova Inc","GA",8,44,230
"PPG Powerhouse C","LA",1375453,7,3539
"PS ST-8 Engine No 1","OH",11,0,0
"PSEG Burlington Generating Station","NJ",84707,11,95
"PSEG Edison Generating Station","NJ",85336,5,161
"PSEG Essex Generating Station","NJ",159068,11,544
"PSEG Hudson Generating Station","NJ",2109643,1566,2002
"PSEG Kearny Generating Station","NJ",98882,1,114
"PSEG Linden Generating Station","NJ",2043418,11,166
"PSEG Mercer Generating Station","NJ",1837936,7769,809
"PSEG Salem Generating Station","NJ",630,1,5
"PSEG Sewaren Generating Station","NJ",83773,33,62
"Pacific Oroville Power Inc","CA","--",12,69
"Pacific-Ultrapower Chinese Station","CA","--",2,55
"Packaging Corp of America","TN",169436,3361,3
"Packaging of America Tomahawk Mill","WI",262664,6265,887
"Pacolet Diesel Generation Facility","SC",272,0,5
"Paddys Run","KY",9490,0,29
"Painesville","OH",112380,2400,267
"Palaau Power","HI",25221,17,505
"Palm Beach Renewable Energy Facility 1","FL",169685,283,548
"Palmyra Municipal","MO",45,0,1
"Palmyra Municipal 2","MO",22,0,0
"Palomar Energy","CA",1184517,6,60
"Palos Verdes Gas to Energy","CA",2948,1,66
"Panduit Tinley Park","IL",117,0,3
"Panoche Energy Center","CA",102886,1,11
"Panoche Peaker","CA",1671,0,5
"Panora","IA",34,0,1
"Panther Creek Energy Facility","PA",839325,522,507
"Papillion Creek Wastewater","NE",98,0,137
"Par Sterile Products","MI",12180,0,34
"Paradise","KY",13636779,35213,10441
"Paragould Reciprocating","AR",1195,0,28
"Paragould Turbine","AR",435,0,1
"Paris (KY)","KY",1496,1,30
"Paris (WI)","WI",22486,0,14
"Paris Energy Center","TX",166169,1,174
"Park 500 Philip Morris USA","VA",103569,589,186
"Parkside","IL",8,0,0
"Parlin Power Plant","NJ",37882,0,16
"Parr GT","SC",7787,1,26
"Partnership Station","FL",76,0,2
"Pasadena","TX",16244,0,45
"Pasadena Cogeneration","TX",1191537,5,329
"Pasco Cnty Solid Waste Resource Recovery","FL",136004,249,513
"Pastoria Energy Facility, LLC","CA",1618604,9,92
"Paulding","MS",33,0,0
"Paulsboro Refinery","NJ",157182,10,459
"Pawhuska","OK",46,0,1
"Pawnee","CO",3480486,11924,3718
"Pawtucket Power Associates","RI",23493,0,8
"Paxton Creek Cogeneration","PA",2916,0,66
"Payson","UT",67,0,2
"Pea Ridge","FL",61175,0,166
"Pearl Station","IL",75883,90,199
"Pearsall","TX",82592,0,1808
"Pebbly Beach","CA",22318,15,448
"Pedricktown Cogeneration Company LP","NJ",81438,0,24
"Pelican","AK",708,0,14
"Pella","IA",87841,238,180
"Pella Peaking","IA",130,0,3
"Pender","NE",55,0,1
"Pendleton County LFGTE","KY","--",0,146
"Pennsauken Landfill","NJ","--",0,206
"Pennsbury","PA","--",0,2
"Peno Creek","MO",64200,0,51
"Penobscot Energy Recovery","ME",126767,9,439
"Pensacola Florida Plant","FL",487445,163,3206
"Peoples Generating Station","MI","--",0,187
"Perdido","FL","--",0,68
"Perham Incinerator","MN",14451,1,3
"Permian Basin","TX",271175,2,470
"Perryman","MD",69393,20,150
"Perryville Power Station","LA",737178,4,105
"Peru (IL)","IL",124,0,1
"Peru (IN)","IN",1347,27,3
"Petersburg","AK",482,0,10
"Pfizer Groton Plant","CT",117799,5,20
"Pheasant Run Landfill Gas Recovery","WI","--",0,944
"Phelps Dodge Refining","TX",28722,0,79
"Philadelphia","MD",4625,3,25
"Philadelphia Refinery","PA",610,5,182
"Philip Sporn","WV",2409176,15848,3280
"Phillips 66 Billings Refinery","MT",239,0,3
"Phillips 66 Rodeo Refinery","CA",115916,2,858
"Picway","OH",74867,1044,182
"Pilot Station","AK",1201,0,25
"Pinckneyville","IL",84284,0,55
"Pinconning White Feather","MI","--",0,253
"Pine Bluff Energy Center","AR",605772,3,174
"Pine Bluff Mill","AR",79174,3394,1322
"Pine Grove","PA",809,1,20
"Pine Street","MI",11,0,0
"Pine Tree Acres","MI","--",0,319
"Pinelawn Power LLC","NY",88253,0,5
"Pinellas County Resource Recovery","FL",332298,33,1352
"Pinetree Power","NH","--",33,290
"Pinetree Power Fitchburg","MA","--",22,94
"Pinetree Power Tamworth","NH","--",39,217
"Pineville Delivery 2","NC",23,0,0
"Piney Creek Project","PA",282778,1303,192
"Pioneer Crossing Energy, LLC","PA","--",0,608
"Pioneer Valley Resource Recovery","MA",48768,4,12
"Piqua Power Plant","OH",251,0,1
"Pirkey","TX",5070652,2408,3405
"Pitchess Cogen Station","CA",99864,1,273
"Pittsburg Power","CA",34268,0,4
"Pittsburg Power Plant","CA",19071,0,51
"Pittsfield","IL",33,0,1
"Pittsfield Generating LP","MA",88436,1,14
"Pixelle Specialty Solutions LLC - Chillicothe Facility","OH",668215,19769,1541
"Pixelle Specialty Solutions LLC - Spring Grove Facility","PA",796775,8464,1708
"Placid 12","MI",51,0,1
"Plains End","CO",18419,0,409
"Plains End II LLC","CO",76769,0,1704
"Plainview Muncipal Power","NE",8,0,0
"Planergy Ramsey Methane LLC","MN","--",0,22
"Plant 31 Paper Mill","LA",97217,80,909
"Plant Four","MI",369,0,2
"Plant No 1 Freeport","NY",167,0,3
"Plant No 1 Orange County","CA",946,0,795
"Plant No 2 Freeport","NY",29285,0,3
"Plant No 2 Orange County","CA",1501,0,944
"Plant X","TX",663940,3,673
"Plaquemine","LA",161,0,0
"Plaquemine Cogeneration Plant","LA",2323697,12,381
"Platte","NE",616812,2146,1089
"Pleasant Hill","IA",28510,0,30
"Pleasant Prairie","WI",7686332,1084,2453
"Pleasant Valley (MN)","MN",88063,0,78
"Pleasant Valley (VA)","VA",394,0,3
"Pleasants Energy LLC","WV",17883,1,9
"Ples I","CA",2590,"--","--"
"Plum Point Energy Station","AR",1618881,1186,693
"Plummer Cogen","ID","--",7,58
"Plymouth State College Cogeneration","NH",1879,1,38
"Point Beach Nuclear Plant","WI",1061,1,6
"Point Comfort Operations","TX",544022,3,1148
"Polk","FL",1656635,1072,400
"Ponca","OK",69,0,16
"Ponca City","OK",19170,0,50
"Ponton Diesel Generating Facility","VA",117,0,2
"Poplar Bluff Generating Station","MO",614,0,13
"Port Allen (HI)","HI",146287,42,2527
"Port Allen (LA)","LA",47663,0,128
"Port Arthur Texas Refinery","TX",191483,1,523
"Port Everglades","FL",1114738,3564,2874
"Port Jefferson","NY",339169,256,221
"Port Lions Microgrid","AK",13,0,0
"Port Neches Plant","TX",199748,1,538
"Port Townsend Paper","WA",90143,1214,392
"Port Washington Generating Station","WI",1024449,6,112
"Port Wentworth Mill","GA",23653,2033,692
"Port Westward","OR",978423,20,78
"Portage","MI",2529,2,14
"Portland (PA)","PA",1605915,20025,2449
"Portside Energy","IN",171173,1,28
"Portsmouth Genco LLC","VA",474404,1544,741
"Possum Point","VA",1755521,1386,729
"Potomac River","VA",959834,1285,1317
"Potrero Power","CA",250556,2,19
"Potter Station 2","MA",65401,0,35
"Pouch","NY",47838,0,4
"Power Island","TX",204715,1,562
"Power Station 4","TX",793926,4,1715
"Powerlane Plant","TX",36814,0,34
"Powerton","IL",9427706,19732,11883
"Powertrain Warren General Motors","MI",13192,0,34
"Prairie Creek","IA",847114,3226,1937
"Prairie View I & II LFGTE","IN","--",0,546
"Pratt","KS",1807,0,4
"Pratt & Whitney","CT",83762,0,16
"Pratt 2","KS",1769,0,41
"Presque Isle","MI",2740335,7871,5148
"Preston (IA)","IA",6,0,0
"Preston (MN)","MN",50,0,2
"Pretlow","VA",73,0,1
"Prima Plant","CA","--",0,562
"Primary Childrens Medical Center","UT",798,0,18
"Princeton (IL)","IL",244,0,6
"Princeton (MN)","MN",264,0,5
"Procter & Gamble Cincinnati Plant","OH",230132,1948,400
"Procter & Gamble Mehoopany Mill","PA",259879,1,320
"Project Orange Associates LP","NY",73229,0,45
"Prospect Municipal","OH",6,0,0
"Provo","UT",724,0,17
"Pueblo","CO",389,0,3
"Puente Hills Energy Recovery","CA","--",4,741
"Pulliam","WI",1894010,5004,2454
"Puna","HI",94019,676,201
"Puna Geothermal Venture I","HI",5154,"--","--"
"Purdue University","IN",523865,3925,616
"Putnam","FL",541767,3,1450
"Putnam (MI)","MI",353,0,7
"Pyramid","NM",7807,1,27
"Quail Run Energy Center","TX",315716,2,57
"Quantum Auburndale Power LP","FL",290976,1,119
"Quantum Choctaw Power LLC","MS",1012139,5,133
"Quantum Lake Power LP","FL",270594,1,200
"Quantum Pasco Power LP","FL",120630,1,85
"Quindaro","KS",1185416,3537,3179
"Quinhagak","AK",1218,0,25
"R & R Lumber","OR","--",0,4
"R D Green","KY",3730304,1964,3827
"R D Morrow","MS",2257855,6905,5535
"R Gallagher","IN",2404843,20946,3558
"R M Heskett","ND",612659,1697,722
"R M Schahfer","IN",10210698,24553,8720
"R S Nelson","LA",5791025,12881,4359
"R W Miller","TX",245050,1,309
"RCWMD Badlands Landfill Gas Project","CA","--",0,103
"RED-Rochester, LLC","NY",978453,11677,2597
"RG Steel Sparrows Point, LLC","MD",98381,24,545
"RS Cogen","LA",1319592,7,677
"Raccoon Creek Energy Center","IL",11937,0,3
"Radford Army Ammunition Plant","VA",306235,2561,654
"Raft River Geothermal Power Plant","ID",1846,"--","--"
"Raleigh CO2 Plant","MS",728,0,16
"Ralph Green","MO",620,0,2
"Randolph Electric","MA","--",0,29
"Rantoul","IL",219,0,4
"Rapids Energy Center","MN",134040,425,440
"Rathdrum","ID",6516,0,3
"Rathdrum Power LLC","ID",526269,3,66
"Raton","NM",10241,0,242
"Ravenswood","NY",1895657,236,961
"Rawhide","CO",2195490,798,1664
"Ray D Nixon","CO",1711927,3699,1814
"Ray Olinger","TX",78976,0,32
"Rayne","LA",89,0,2
"ReEnergy Ashland","ME",258,47,141
"ReEnergy Black River","NY",109148,238,99
"ReEnergy Chateaugay Power Station","NY","--",29,252
"ReEnergy Fort Fairfield","ME","--",48,341
"ReEnergy Livermore Falls","ME","--",48,205
"ReEnergy Lyonsdale Biomass","NY","--",28,243
"ReEnergy Stratton LLC","ME",764,60,415
"Red Bluff","CA",19116,0,443
"Red Bud","IL",311,0,6
"Red Cedar","IA",1083,0,3
"Red Cloud","NE",110,0,2
"Red Hawk","AZ",1357347,7,141
"Red Hills Generating Facility","MS",3661174,2153,2297
"Red Oak Power LLC","NJ",1710480,9,153
"Red Shield Envir Old Town Facility","ME",13945,1099,375
"Red Wing","MN",86872,7,416
"Redbud Power Plant","OK",2060567,11,207
"Redding Power","CA",12423,0,0
"Redfield","SD",29,0,0
"Redwood Falls","MN",194,0,5
"Reeves","NM",55368,0,97
"Regional Waste Systems","ME",76966,7,282
"Regional Wastewater Control Facility","CA",8967,0,364
"Reid Gardner","NV",2975692,1124,3689
"Remington","VA",269829,13,163
"Renaissance Power Plant","MI",180389,1,69
"Renewable Energy Services of Ohio","OH","--",0,87
"Renick Run Pumping Station 03-04","OH",39,0,1
"Rensselaer City Light Plant","IN",3334,0,77
"Rensselaer Cogen","NY",13280,0,4
"Rex Brown","MS",109542,0,364
"Reynolds","IL",78,0,0
"Rhinelander Mill","WI",222614,2428,527
"Rhode Island Hospital","RI",48594,14,68
"Rhode Island State Energy Center","RI",1170431,6,53
"Rice University","TX",22231,0,62
"Riceland Foods Cogeneration Plant","AR","--",0,45
"Richard Burdette Geothermal","NV",4228,"--","--"
"Richard Gorsuch","OH",1139930,18209,1810
"Richard J Donovan Correctional Facility","CA",602127,3,1687
"Richard M Flynn","NY",401849,5,99
"Richland","OH",63951,0,39
"Richland County Landfill","SC","--",0,40
"Richmond","IN",1903,0,2
"Richmond Cogen","CA",510776,3,1543
"Richmond Generating Station","PA",4251,5,16
"Richmond Refinery TG800","CA","--",1,160
"Ridgeview","WI","--",0,602
"Ridgewood Providence Power","RI","--",1,1921
"Rifle Generating Station","CO",1721,0,4
"Riley Generating Station","MI",224,0,5
"Rio Bravo","NM",4000,0,1
"Rio Bravo Fresno","CA",822,2,91
"Rio Bravo Jasmin","CA",300145,254,165
"Rio Bravo Poso","CA",319480,278,174
"Rio Bravo Rocklin","CA",1129,2,97
"Rio Grande","NM",448895,2,741
"Rio Grande Valley Sugar Growers","TX","--",14,210
"Rio Nogales Power Project","TX",786307,4,212
"Rio Pinar","FL",1372,1,7
"Ripon Generation Station","CA",13776,0,1
"River Hills","IA",891,0,2
"River Road Gen Plant","WA",654424,3,68
"River Rouge","MI",3231145,13083,3964
"River Valley","OK",2184106,1977,2437
"Riverbay","NY",87304,0,87
"Riverbend","NC",1304687,9441,1395
"Riverbend Landfill","OR","--",0,260
"Riverside","IA",1062638,2734,816
"Riverside (MD)","MD",11922,2,34
"Riverside (MN)","MN",397434,2,75
"Riverside (OK)","OK",1165351,6,2438
"Riverside Energy Center","WI",264886,1,29
"Riverside Energy Resource Center","CA",9746,0,2
